epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,434.72,1.08941,0.73868,1.3726,0.90777,0.88639,0.9081,0.55579,1.28816,0.71084,1.62364,0.000650383,0.000650383,0.000650383
92,439.444,1.05055,0.72354,1.32845,0.90148,0.87241,0.90265,0.55659,1.28609,0.70523,1.63717,0.000649676,0.000649676,0.000649676
93,444.021,1.05776,0.70843,1.33011,0.91296,0.87826,0.91568,0.56484,1.28109,0.69583,1.64597,0.000648969,0.000648969,0.000648969
94,448.635,1.04872,0.70331,1.32527,0.90043,0.85956,0.90395,0.56854,1.28006,0.69424,1.62838,0.000648262,0.000648262,0.000648262
95,453.427,1.03612,0.704,1.31204,0.90101,0.89201,0.9132,0.56893,1.27661,0.68114,1.61994,0.000647555,0.000647555,0.000647555
96,458.111,1.0479,0.7042,1.34612,0.89415,0.90204,0.91703,0.56262,1.28092,0.69566,1.62835,0.000646848,0.000646848,0.000646848
97,462.781,1.05473,0.70882,1.33421,0.90672,0.89076,0.91486,0.55068,1.30749,0.69528,1.65483,0.000646141,0.000646141,0.000646141
98,467.516,1.06822,0.71631,1.3423,0.89227,0.87411,0.91113,0.56513,1.25066,0.68274,1.60387,0.000645435,0.000645435,0.000645435
99,472.234,1.04854,0.70112,1.32804,0.90447,0.89332,0.91813,0.57609,1.24589,0.67436,1.61329,0.000644728,0.000644728,0.000644728
100,476.689,1.04207,0.70276,1.31931,0.89535,0.88818,0.91414,0.56677,1.27413,0.67558,1.63934,0.000644021,0.000644021,0.000644021
101,481.214,1.01601,0.69796,1.29848,0.90493,0.86826,0.90967,0.5785,1.22506,0.65308,1.60865,0.000643314,0.000643314,0.000643314
102,485.706,1.05313,0.688,1.3283,0.89842,0.89787,0.91866,0.57531,1.25436,0.64591,1.60489,0.000642607,0.000642607,0.000642607
103,490.246,1.0208,0.68321,1.30184,0.89923,0.90453,0.924,0.57178,1.28919,0.65289,1.64115,0.0006419,0.0006419,0.0006419
104,495.179,1.06143,0.70677,1.33491,0.90289,0.88872,0.9143,0.56224,1.28492,0.68336,1.63293,0.000641193,0.000641193,0.000641193
105,499.701,1.04073,0.71173,1.33401,0.8912,0.88349,0.90793,0.57311,1.24295,0.66654,1.59387,0.000640487,0.000640487,0.000640487
106,504.375,0.99992,0.67425,1.2991,0.90382,0.87538,0.91967,0.58068,1.24419,0.66054,1.63104,0.00063978,0.00063978,0.00063978
107,509.07,1.05564,0.68305,1.34187,0.89489,0.8652,0.8959,0.55697,1.27536,0.68457,1.6383,0.000639073,0.000639073,0.000639073
108,513.746,0.99705,0.67218,1.29085,0.89755,0.88593,0.91461,0.56997,1.25847,0.66404,1.62956,0.000638366,0.000638366,0.000638366
109,518.35,1.03404,0.68334,1.31913,0.90322,0.87778,0.90812,0.55567,1.27052,0.68571,1.62432,0.000637659,0.000637659,0.000637659
110,523.075,1.0238,0.68197,1.30492,0.91749,0.89128,0.91495,0.56207,1.277,0.66752,1.6361,0.000636952,0.000636952,0.000636952
111,527.657,1.03068,0.68347,1.29993,0.90183,0.89046,0.92133,0.56928,1.25343,0.66327,1.60045,0.000636245,0.000636245,0.000636245
112,532.232,0.99826,0.66159,1.27778,0.90212,0.87615,0.92214,0.56748,1.27333,0.67746,1.61535,0.000635539,0.000635539,0.000635539
113,536.815,0.9998,0.67314,1.28796,0.89054,0.88174,0.91046,0.57265,1.24371,0.66485,1.59314,0.000634832,0.000634832,0.000634832
114,541.499,1.00808,0.67389,1.29731,0.888,0.89526,0.91433,0.55802,1.26335,0.66912,1.65399,0.000634125,0.000634125,0.000634125
115,546.228,1.00525,0.68334,1.29968,0.89954,0.87953,0.8999,0.56418,1.26107,0.65549,1.64621,0.000633418,0.000633418,0.000633418
116,550.797,0.99543,0.67662,1.28591,0.90532,0.89079,0.91541,0.57574,1.24479,0.62531,1.61881,0.000632711,0.000632711,0.000632711
117,555.375,1.02891,0.68071,1.30619,0.90395,0.89284,0.91275,0.57514,1.27448,0.642,1.64948,0.000632004,0.000632004,0.000632004
118,560.072,0.99673,0.67331,1.27796,0.89916,0.88376,0.91179,0.58491,1.24253,0.62659,1.63078,0.000631297,0.000631297,0.000631297
119,564.654,1.02862,0.67512,1.29152,0.89238,0.88208,0.91305,0.57016,1.2653,0.66554,1.63643,0.000630591,0.000630591,0.000630591
120,569.326,1.01399,0.66455,1.29112,0.90726,0.90395,0.91836,0.58239,1.24918,0.65006,1.61887,0.000629884,0.000629884,0.000629884
121,573.877,1.01164,0.68683,1.30344,0.89464,0.87635,0.90353,0.56474,1.27601,0.67978,1.62023,0.000629177,0.000629177,0.000629177
122,578.675,1.00994,0.66402,1.28935,0.90768,0.87111,0.90989,0.56869,1.28029,0.6687,1.64934,0.00062847,0.00062847,0.00062847
123,583.155,0.97749,0.65039,1.27814,0.89843,0.90307,0.91705,0.58614,1.22866,0.64624,1.59181,0.000627763,0.000627763,0.000627763
124,588.003,1.01331,0.65675,1.28095,0.92284,0.90772,0.92855,0.58127,1.27378,0.6235,1.65301,0.000627056,0.000627056,0.000627056
125,592.444,0.99284,0.66888,1.28911,0.9052,0.9081,0.9272,0.59363,1.21668,0.63287,1.59881,0.000626349,0.000626349,0.000626349
126,597.173,1.00345,0.65692,1.29833,0.91303,0.89154,0.91788,0.57502,1.24439,0.64741,1.64409,0.000625642,0.000625642,0.000625642
127,601.383,0.96927,0.63553,1.27847,0.90437,0.88807,0.91242,0.57599,1.25043,0.64432,1.62399,0.000624936,0.000624936,0.000624936
128,605.832,1.00126,0.6741,1.30881,0.90992,0.87952,0.91882,0.58022,1.23692,0.65356,1.62079,0.000624229,0.000624229,0.000624229
129,610.414,1.00151,0.67043,1.30262,0.91009,0.88011,0.91723,0.5828,1.22278,0.64676,1.61153,0.000623522,0.000623522,0.000623522
130,614.927,0.99197,0.66131,1.31096,0.88895,0.87624,0.90474,0.56558,1.25171,0.69723,1.6431,0.000622815,0.000622815,0.000622815
131,619.789,0.97874,0.64607,1.25465,0.9076,0.89182,0.92106,0.58694,1.21936,0.64046,1.60651,0.000622108,0.000622108,0.000622108
132,624.406,0.96388,0.63129,1.2532,0.90492,0.86865,0.91067,0.56626,1.24493,0.67546,1.62456,0.000621401,0.000621401,0.000621401
133,628.936,0.97432,0.64397,1.2614,0.89098,0.88752,0.91417,0.57154,1.23853,0.64757,1.60985,0.000620694,0.000620694,0.000620694
134,633.403,0.99352,0.63685,1.26106,0.90481,0.88349,0.91263,0.56417,1.26715,0.65165,1.65505,0.000619988,0.000619988,0.000619988
135,637.906,0.95545,0.62944,1.25267,0.92714,0.888,0.92355,0.59973,1.2022,0.61131,1.61407,0.000619281,0.000619281,0.000619281
136,642.396,0.98595,0.63136,1.28598,0.91957,0.88883,0.92583,0.60147,1.1925,0.61534,1.59539,0.000618574,0.000618574,0.000618574
137,647.051,0.94155,0.62065,1.22955,0.91357,0.89528,0.92229,0.59348,1.19548,0.62171,1.58967,0.000617867,0.000617867,0.000617867
138,651.527,0.94506,0.62137,1.24514,0.91878,0.89364,0.92507,0.59787,1.19094,0.60488,1.59366,0.00061716,0.00061716,0.00061716
139,656.072,0.93842,0.61809,1.23689,0.91681,0.91134,0.92993,0.58896,1.21153,0.61152,1.60916,0.000616453,0.000616453,0.000616453
140,660.727,0.97155,0.63619,1.25946,0.91467,0.90749,0.92316,0.5933,1.19245,0.62715,1.61287,0.000615746,0.000615746,0.000615746
141,665.235,0.96489,0.62909,1.26921,0.92196,0.90708,0.92655,0.59728,1.19939,0.60643,1.61156,0.00061504,0.00061504,0.00061504
142,669.78,0.96429,0.6165,1.23517,0.9192,0.89863,0.92575,0.59702,1.22827,0.5987,1.61453,0.000614333,0.000614333,0.000614333
143,674.913,0.92958,0.6097,1.2459,0.91149,0.89535,0.91722,0.5937,1.19646,0.59614,1.58937,0.000613626,0.000613626,0.000613626
144,679.772,0.93919,0.60575,1.2538,0.89988,0.90507,0.91839,0.59886,1.20048,0.60435,1.59847,0.000612919,0.000612919,0.000612919
145,684.288,0.96951,0.6184,1.26751,0.91153,0.8999,0.92263,0.59834,1.21873,0.61406,1.60695,0.000612212,0.000612212,0.000612212
146,688.809,0.9437,0.61123,1.24217,0.90948,0.88913,0.91125,0.59012,1.21489,0.62185,1.59287,0.000611505,0.000611505,0.000611505
147,693.735,0.93495,0.63571,1.25934,0.92518,0.88705,0.91948,0.59255,1.19929,0.62153,1.60781,0.000610798,0.000610798,0.000610798
148,698.334,0.94366,0.62267,1.23838,0.9144,0.88579,0.91765,0.60353,1.18875,0.60186,1.61077,0.000610092,0.000610092,0.000610092
149,702.996,0.90811,0.59538,1.22283,0.91203,0.91026,0.92531,0.60154,1.17243,0.59652,1.60328,0.000609385,0.000609385,0.000609385
150,707.633,0.92334,0.61115,1.22142,0.92543,0.91094,0.92764,0.58938,1.20278,0.60318,1.61896,0.000608678,0.000608678,0.000608678
151,712.201,0.94706,0.62072,1.23768,0.8996,0.89324,0.91865,0.59724,1.18001,0.60097,1.58533,0.000607971,0.000607971,0.000607971
152,716.877,0.93183,0.59727,1.24795,0.89647,0.88989,0.91818,0.58893,1.18923,0.61361,1.62214,0.000607264,0.000607264,0.000607264
153,721.364,0.93608,0.59809,1.22699,0.91712,0.91527,0.92669,0.59735,1.18481,0.58463,1.59444,0.000606557,0.000606557,0.000606557
154,726.02,0.97183,0.62127,1.27205,0.9376,0.88877,0.93107,0.5871,1.21982,0.60711,1.63427,0.00060585,0.00060585,0.00060585
