epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,141.222,1.57254,2.33049,0.03182,0.23741,0.41124,0.30188,0.12065,1.88226,2.8586,0.04677,0.0095842,0.0095842,0.0095842
23,147.389,1.56567,2.23217,0.03242,0.38893,0.43204,0.33704,0.15554,1.98475,2.47373,0.05022,0.0095644,0.0095644,0.0095644
24,153.919,1.54967,2.18772,0.03193,0.6765,0.27453,0.25178,0.1015,2.17727,2.78731,0.05761,0.0095446,0.0095446,0.0095446
25,160.507,1.59795,2.20104,0.03303,0.31977,0.50271,0.36102,0.13564,2.07096,2.85748,0.05347,0.0095248,0.0095248,0.0095248
26,167.02,1.61184,2.2042,0.0334,0.68721,0.2817,0.2347,0.07847,2.58909,3.55278,0.07625,0.009505,0.009505,0.009505
27,173.184,1.58639,2.23274,0.03271,0.24169,0.36285,0.28687,0.11681,2.17871,3.16253,0.05783,0.0094852,0.0094852,0.0094852
28,179.558,1.56058,2.12913,0.03271,0.32012,0.3971,0.34004,0.12527,2.13138,2.50566,0.05801,0.0094654,0.0094654,0.0094654
29,185.806,1.58392,2.12199,0.03248,0.30111,0.42171,0.3166,0.12836,2.00049,2.44665,0.05148,0.0094456,0.0094456,0.0094456
30,191.858,1.57935,2.10955,0.03261,0.33065,0.4117,0.3202,0.10916,2.17227,2.34219,0.06157,0.0094258,0.0094258,0.0094258
31,197.98,1.56903,2.08801,0.03217,0.33119,0.45641,0.35425,0.15073,2.19008,2.17986,0.05516,0.009406,0.009406,0.009406
32,204.207,1.58314,2.08132,0.03191,0.44366,0.29914,0.20758,0.07433,2.45558,2.69949,0.06775,0.0093862,0.0093862,0.0093862
33,210.3,1.54144,2.02407,0.03201,0.44365,0.47596,0.42188,0.17442,1.99268,2.26144,0.04869,0.0093664,0.0093664,0.0093664
34,216.481,1.59577,1.97535,0.033,0.62822,0.31923,0.30957,0.11378,2.22861,2.74186,0.06182,0.0093466,0.0093466,0.0093466
35,222.591,1.59061,1.9653,0.03219,0.51064,0.48426,0.47633,0.19981,1.98187,2.16773,0.04863,0.0093268,0.0093268,0.0093268
36,228.791,1.58602,1.92774,0.03263,0.61465,0.29128,0.30889,0.11568,2.33388,2.50351,0.06243,0.009307,0.009307,0.009307
37,234.678,1.5597,1.91195,0.03231,0.57129,0.45734,0.43932,0.17285,2.06809,2.17052,0.0531,0.0092872,0.0092872,0.0092872
38,240.674,1.56996,1.89612,0.0313,0.33562,0.47882,0.37793,0.15921,1.995,2.33344,0.05081,0.0092674,0.0092674,0.0092674
39,246.42,1.52931,2.01178,0.03137,0.45754,0.45541,0.41938,0.1717,2.13391,2.29157,0.05354,0.0092476,0.0092476,0.0092476
40,252.114,1.53428,1.89155,0.03093,0.39477,0.40008,0.28541,0.11084,2.2907,2.82041,0.06289,0.0092278,0.0092278,0.0092278
41,257.944,1.55465,1.83421,0.03136,0.54982,0.37615,0.33876,0.14292,2.27122,2.61444,0.05831,0.009208,0.009208,0.009208
42,263.78,1.56354,1.88232,0.03176,0.51686,0.5361,0.50244,0.20868,2.10191,1.86049,0.05121,0.0091882,0.0091882,0.0091882
43,269.67,1.53367,1.89235,0.03116,0.59067,0.59,0.58651,0.26216,1.87692,1.78182,0.04415,0.0091684,0.0091684,0.0091684
44,275.654,1.4923,1.86912,0.03106,0.47547,0.2836,0.24436,0.10269,2.32885,2.99839,0.06392,0.0091486,0.0091486,0.0091486
45,281.435,1.53194,1.83901,0.03138,0.43742,0.54855,0.51624,0.20488,2.08829,1.99045,0.05309,0.0091288,0.0091288,0.0091288
46,287.199,1.51138,1.83393,0.03071,0.35853,0.43485,0.36918,0.15999,2.1273,2.18827,0.05409,0.009109,0.009109,0.009109
47,293.074,1.50741,1.83557,0.03018,0.36538,0.4229,0.34624,0.12167,2.3644,2.65355,0.06413,0.0090892,0.0090892,0.0090892
48,298.87,1.515,1.83003,0.03103,0.5646,0.53674,0.52518,0.2094,2.07551,2.11507,0.05323,0.0090694,0.0090694,0.0090694
49,304.664,1.56301,1.84657,0.03267,0.36918,0.49485,0.40465,0.15652,2.10538,2.11295,0.05706,0.0090496,0.0090496,0.0090496
50,310.442,1.54444,1.75493,0.03126,0.56061,0.5469,0.52457,0.19064,2.32736,1.75537,0.06044,0.0090298,0.0090298,0.0090298
51,316.472,1.54698,1.75143,0.03281,0.3975,0.42635,0.32838,0.1277,2.42021,2.43072,0.06606,0.00901,0.00901,0.00901
52,322.308,1.52904,1.74186,0.03182,0.42291,0.43057,0.39652,0.15865,2.3926,2.32164,0.06266,0.0089902,0.0089902,0.0089902
53,328.164,1.5185,1.71446,0.03008,0.4627,0.41013,0.38739,0.17575,2.19727,2.4789,0.05741,0.0089704,0.0089704,0.0089704
54,334.094,1.48899,1.79923,0.02954,0.54013,0.60258,0.5722,0.2296,2.13612,1.86783,0.05434,0.0089506,0.0089506,0.0089506
55,339.868,1.48779,1.71892,0.02961,0.58148,0.56957,0.57729,0.25113,2.0458,1.67116,0.0519,0.0089308,0.0089308,0.0089308
56,345.729,1.48861,1.78806,0.03002,0.29787,0.32102,0.28294,0.09605,2.43906,2.73194,0.07105,0.008911,0.008911,0.008911
57,351.504,1.53133,1.75734,0.03148,0.56091,0.53823,0.50105,0.18263,2.24537,2.03101,0.06029,0.0088912,0.0088912,0.0088912
58,357.287,1.49481,1.69202,0.03001,0.52238,0.44707,0.42619,0.18074,2.12304,2.08593,0.0557,0.0088714,0.0088714,0.0088714
59,363.117,1.4878,1.73157,0.03038,0.53958,0.55892,0.52672,0.19785,2.09137,1.92882,0.05414,0.0088516,0.0088516,0.0088516
60,368.926,1.50969,1.82497,0.03085,0.5841,0.57202,0.63024,0.28022,1.90684,1.56815,0.04566,0.0088318,0.0088318,0.0088318
61,374.923,1.46869,1.70874,0.02949,0.55708,0.51579,0.53731,0.24095,2.00293,1.63743,0.04835,0.008812,0.008812,0.008812
62,380.82,1.47672,1.64375,0.02932,0.6712,0.53939,0.59038,0.22826,2.16565,1.67689,0.05768,0.0087922,0.0087922,0.0087922
63,386.841,1.50098,1.63288,0.02907,0.52715,0.65247,0.62204,0.2756,1.88134,1.68509,0.04564,0.0087724,0.0087724,0.0087724
64,393.094,1.43586,1.73159,0.02913,0.41701,0.54343,0.45555,0.17594,2.01819,2.19245,0.05208,0.0087526,0.0087526,0.0087526
65,398.997,1.44605,1.70786,0.02843,0.52543,0.60455,0.57964,0.26545,1.93114,1.76533,0.04574,0.0087328,0.0087328,0.0087328
66,404.867,1.45625,1.65079,0.02888,0.37553,0.48358,0.36992,0.14678,2.14285,2.7876,0.05781,0.008713,0.008713,0.008713
67,410.982,1.50792,1.62096,0.0299,0.42846,0.44763,0.3817,0.16547,2.28251,2.28061,0.06193,0.0086932,0.0086932,0.0086932
68,416.991,1.4742,1.6142,0.02917,0.52238,0.59116,0.52762,0.23312,2.00829,1.69557,0.05066,0.0086734,0.0086734,0.0086734
69,423.634,1.43414,1.63872,0.02789,0.59309,0.67235,0.64033,0.28172,1.78681,1.64096,0.04279,0.0086536,0.0086536,0.0086536
70,429.882,1.46723,1.59062,0.02997,0.57353,0.74795,0.66797,0.30226,1.81659,1.61188,0.0444,0.0086338,0.0086338,0.0086338
71,436,1.43301,1.61019,0.02893,0.56679,0.49775,0.48373,0.21257,2.0108,2.07469,0.0498,0.008614,0.008614,0.008614
72,442.035,1.42753,1.61986,0.02795,0.52928,0.4997,0.44404,0.16003,2.26724,2.06945,0.06161,0.0085942,0.0085942,0.0085942
73,447.825,1.41426,1.62165,0.02821,0.58427,0.61959,0.61889,0.25114,1.96921,1.77664,0.04955,0.0085744,0.0085744,0.0085744
74,453.618,1.45935,1.62877,0.02926,0.46726,0.43379,0.36753,0.16431,2.13426,2.53603,0.05644,0.0085546,0.0085546,0.0085546
75,460.063,1.4351,1.58329,0.02796,0.56144,0.57195,0.57208,0.2617,1.82855,1.66984,0.04386,0.0085348,0.0085348,0.0085348
76,465.911,1.4528,1.60972,0.02953,0.49736,0.41916,0.34995,0.14355,2.12562,2.77172,0.05461,0.008515,0.008515,0.008515
77,471.689,1.42859,1.61244,0.02871,0.51991,0.52194,0.48203,0.21945,2.06949,1.92351,0.05172,0.0084952,0.0084952,0.0084952
78,477.44,1.41144,1.51071,0.02774,0.53254,0.53638,0.51834,0.20274,2.18341,1.6455,0.05771,0.0084754,0.0084754,0.0084754
79,483.227,1.44422,1.55794,0.02827,0.65023,0.66007,0.67705,0.32006,1.83084,1.37753,0.04321,0.0084556,0.0084556,0.0084556
80,488.98,1.44389,1.55072,0.02813,0.59708,0.46366,0.44213,0.19199,2.12051,2.60064,0.0521,0.0084358,0.0084358,0.0084358
81,494.802,1.41127,1.54894,0.02772,0.63484,0.61365,0.62911,0.28317,1.92772,1.52896,0.0479,0.008416,0.008416,0.008416
82,500.602,1.40925,1.5242,0.02768,0.65032,0.7108,0.67491,0.33565,1.77135,1.46258,0.03789,0.0083962,0.0083962,0.0083962
83,506.589,1.41515,1.54183,0.02791,0.65071,0.65085,0.66018,0.27499,1.94672,1.56324,0.04673,0.0083764,0.0083764,0.0083764
84,511.852,1.39143,1.53924,0.02725,0.60612,0.60951,0.63837,0.30535,1.80342,1.52366,0.04183,0.0083566,0.0083566,0.0083566
85,518.604,1.47923,1.58016,0.02923,0.47182,0.48158,0.42028,0.20744,2.05415,2.22595,0.05113,0.0083368,0.0083368,0.0083368
86,524.341,1.41244,1.56059,0.02797,0.59917,0.55487,0.56005,0.24899,1.83656,1.97526,0.04466,0.008317,0.008317,0.008317
87,530.149,1.40551,1.52594,0.02798,0.63794,0.69702,0.70787,0.34048,1.66547,1.47201,0.03882,0.0082972,0.0082972,0.0082972
88,536.478,1.37777,1.50084,0.02707,0.60139,0.72005,0.71506,0.36293,1.67738,1.37394,0.03722,0.0082774,0.0082774,0.0082774
89,542.866,1.39222,1.49516,0.02702,0.5825,0.58206,0.58272,0.26889,1.87615,1.64486,0.04672,0.0082576,0.0082576,0.0082576
90,549.439,1.394,1.44919,0.02717,0.48226,0.55226,0.49968,0.19395,2.23768,1.54071,0.05949,0.0082378,0.0082378,0.0082378
91,556.803,1.374,1.48116,0.02633,0.56532,0.50188,0.48156,0.21582,2.01391,2.05024,0.05074,0.008218,0.008218,0.008218
92,563.356,1.36834,1.50217,0.02651,0.58332,0.6978,0.64703,0.32826,1.71638,1.45868,0.03959,0.0081982,0.0081982,0.0081982
93,570.034,1.38145,1.51153,0.02772,0.70584,0.73441,0.78269,0.38846,1.68905,1.21515,0.03856,0.0081784,0.0081784,0.0081784
94,576.576,1.41626,1.53048,0.02733,0.61902,0.6022,0.59093,0.28539,1.94468,1.68841,0.04775,0.0081586,0.0081586,0.0081586
95,583.137,1.38135,1.51868,0.02681,0.57044,0.62711,0.62905,0.31199,1.78523,1.38991,0.04388,0.0081388,0.0081388,0.0081388
96,590.081,1.3483,1.47217,0.02684,0.68361,0.67674,0.73402,0.37619,1.76366,1.19356,0.04106,0.008119,0.008119,0.008119
97,596.505,1.37146,1.47286,0.02633,0.57383,0.54936,0.53812,0.24472,2.04368,1.51599,0.05082,0.0080992,0.0080992,0.0080992
98,602.781,1.37995,1.43124,0.02652,0.65609,0.67496,0.69085,0.3446,1.65815,1.2737,0.03781,0.0080794,0.0080794,0.0080794
99,608.975,1.31788,1.37132,0.02561,0.63047,0.62138,0.6279,0.29627,1.93546,1.38094,0.04654,0.0080596,0.0080596,0.0080596
100,615.288,1.39156,1.40232,0.0276,0.65444,0.70572,0.68417,0.30144,1.97272,1.32288,0.0471,0.0080398,0.0080398,0.0080398
101,621.546,1.39939,1.48341,0.02763,0.63768,0.72108,0.72643,0.33325,1.83099,1.2993,0.04262,0.00802,0.00802,0.00802
102,627.92,1.36076,1.43724,0.02596,0.66812,0.63469,0.6721,0.33427,1.77335,1.38728,0.04207,0.0080002,0.0080002,0.0080002
103,634.305,1.34838,1.45849,0.02621,0.69929,0.68821,0.70679,0.34752,1.81751,1.15605,0.0424,0.0079804,0.0079804,0.0079804
104,640.632,1.34074,1.46015,0.02577,0.64997,0.69199,0.67985,0.31704,1.8636,1.36368,0.04302,0.0079606,0.0079606,0.0079606
105,646.999,1.32483,1.43677,0.02583,0.67529,0.67244,0.68948,0.33562,1.74926,1.34327,0.04098,0.0079408,0.0079408,0.0079408
106,653.637,1.36417,1.39768,0.02649,0.66525,0.68956,0.67528,0.28753,1.92415,1.38431,0.04748,0.007921,0.007921,0.007921
107,660.611,1.37617,1.42997,0.02648,0.704,0.63771,0.69695,0.32953,1.80891,1.27256,0.04278,0.0079012,0.0079012,0.0079012
108,667.276,1.38205,1.42213,0.0266,0.79082,0.64997,0.72466,0.33865,1.83935,1.30161,0.04146,0.0078814,0.0078814,0.0078814
109,674.73,1.34336,1.4454,0.02615,0.6921,0.64962,0.67974,0.31993,1.81108,1.27111,0.04287,0.0078616,0.0078616,0.0078616
110,682.106,1.33076,1.41916,0.0257,0.71606,0.74094,0.76028,0.40111,1.64823,1.15657,0.03719,0.0078418,0.0078418,0.0078418
111,689.293,1.3494,1.36596,0.0253,0.68764,0.63004,0.65359,0.28083,1.93982,1.43637,0.0507,0.007822,0.007822,0.007822
112,696.511,1.3703,1.43393,0.02662,0.62426,0.58161,0.57558,0.24673,2.01133,1.60172,0.05066,0.0078022,0.0078022,0.0078022
113,703.818,1.35784,1.41826,0.02731,0.73052,0.69333,0.73132,0.37316,1.60138,1.20214,0.03609,0.0077824,0.0077824,0.0077824
114,711.308,1.34614,1.39647,0.02619,0.72888,0.64653,0.6904,0.31682,1.83681,1.334,0.04182,0.0077626,0.0077626,0.0077626
115,718.848,1.33656,1.39068,0.02607,0.55605,0.48168,0.46428,0.21273,2.02123,2.13685,0.04901,0.0077428,0.0077428,0.0077428
116,725.969,1.34848,1.40177,0.02625,0.61762,0.50721,0.52397,0.23937,1.96272,2.10015,0.04674,0.007723,0.007723,0.007723
117,733.18,1.32366,1.42458,0.02582,0.5996,0.52866,0.50267,0.23983,1.9608,1.80177,0.04931,0.0077032,0.0077032,0.0077032
118,740.395,1.31963,1.43767,0.02554,0.67039,0.67128,0.68904,0.34183,1.85454,1.09624,0.04379,0.0076834,0.0076834,0.0076834
119,747.68,1.32183,1.41183,0.02585,0.72909,0.71961,0.74396,0.37957,1.69724,1.0779,0.03848,0.0076636,0.0076636,0.0076636
120,754.854,1.3261,1.38401,0.02535,0.64081,0.67068,0.6397,0.28964,1.90475,1.311,0.04574,0.0076438,0.0076438,0.0076438
121,762.216,1.3566,1.40799,0.02633,0.61308,0.48666,0.51573,0.23804,2.05705,2.10269,0.04898,0.007624,0.007624,0.007624
122,769.641,1.35257,1.4269,0.0273,0.64772,0.67705,0.66603,0.32567,1.79726,1.43954,0.04237,0.0076042,0.0076042,0.0076042
123,776.835,1.31643,1.39512,0.02589,0.68975,0.70236,0.70891,0.34469,1.77714,1.37485,0.04088,0.0075844,0.0075844,0.0075844
124,784.048,1.30795,1.3876,0.02506,0.72344,0.62744,0.64154,0.30411,1.79331,1.49085,0.04198,0.0075646,0.0075646,0.0075646
125,791.202,1.32017,1.32743,0.02554,0.62322,0.56755,0.57886,0.26348,1.93633,1.67254,0.04815,0.0075448,0.0075448,0.0075448
126,798.492,1.30016,1.33225,0.02494,0.71687,0.65573,0.70711,0.33988,1.77203,1.33799,0.04156,0.007525,0.007525,0.007525
127,805.812,1.30521,1.32916,0.02509,0.75015,0.73202,0.76726,0.40726,1.68551,1.10059,0.03736,0.0075052,0.0075052,0.0075052
128,813.164,1.31012,1.37253,0.02467,0.6935,0.72903,0.73895,0.39524,1.70836,1.03139,0.03944,0.0074854,0.0074854,0.0074854
129,820.468,1.30472,1.30859,0.02533,0.73131,0.77469,0.78941,0.41446,1.67872,1.09327,0.03686,0.0074656,0.0074656,0.0074656
130,827.889,1.30106,1.34402,0.02589,0.7839,0.67211,0.74402,0.3716,1.71,1.19293,0.03916,0.0074458,0.0074458,0.0074458
131,835.149,1.31955,1.31945,0.02563,0.74689,0.73219,0.75979,0.37025,1.68859,1.1631,0.03998,0.007426,0.007426,0.007426
132,842.237,1.31281,1.3066,0.02558,0.71272,0.76301,0.77413,0.40081,1.68218,1.12356,0.03765,0.0074062,0.0074062,0.0074062
133,849.369,1.329,1.35397,0.02656,0.7002,0.69402,0.71053,0.36724,1.72989,1.2157,0.03974,0.0073864,0.0073864,0.0073864
134,856.52,1.31292,1.29314,0.02531,0.76144,0.78414,0.79299,0.4405,1.61048,1.05144,0.03498,0.0073666,0.0073666,0.0073666
135,863.853,1.3307,1.29888,0.02524,0.77127,0.7088,0.76507,0.40329,1.61349,1.12176,0.03706,0.0073468,0.0073468,0.0073468
136,871.017,1.31461,1.32595,0.02551,0.7004,0.73316,0.73752,0.35024,1.79599,1.19353,0.04006,0.007327,0.007327,0.007327
137,878.15,1.29643,1.31137,0.02417,0.73884,0.74798,0.75932,0.40056,1.76086,1.06336,0.04031,0.0073072,0.0073072,0.0073072
138,885.349,1.31478,1.30498,0.02535,0.65946,0.5142,0.51492,0.23366,2.00753,2.24678,0.04755,0.0072874,0.0072874,0.0072874
139,892.57,1.27018,1.35396,0.0247,0.68538,0.71256,0.73802,0.40569,1.59983,1.18011,0.03587,0.0072676,0.0072676,0.0072676
140,899.711,1.27001,1.33425,0.02393,0.70979,0.71207,0.74058,0.40229,1.6175,1.18539,0.0366,0.0072478,0.0072478,0.0072478
141,906.855,1.2956,1.27432,0.02445,0.65822,0.54656,0.5611,0.25648,1.98623,1.90188,0.04791,0.007228,0.007228,0.007228
142,914.207,1.30401,1.2671,0.02513,0.71873,0.7431,0.75865,0.37559,1.75866,1.0243,0.03982,0.0072082,0.0072082,0.0072082
143,921.622,1.27221,1.2342,0.02422,0.76571,0.75022,0.78635,0.38787,1.81708,1.04876,0.04121,0.0071884,0.0071884,0.0071884
144,928.983,1.30044,1.25602,0.02485,0.75105,0.8033,0.82169,0.44906,1.63558,1.05695,0.03667,0.0071686,0.0071686,0.0071686
145,936.362,1.28283,1.27799,0.02448,0.70079,0.67164,0.69459,0.3482,1.8453,1.27682,0.04279,0.0071488,0.0071488,0.0071488
146,943.708,1.32371,1.28103,0.02553,0.63797,0.6105,0.62544,0.29703,1.85633,1.69544,0.04401,0.007129,0.007129,0.007129
147,950.903,1.29063,1.286,0.02503,0.83092,0.78322,0.84565,0.46482,1.58772,0.99573,0.03389,0.0071092,0.0071092,0.0071092
148,958.06,1.29119,1.24882,0.02479,0.78791,0.79245,0.83175,0.47523,1.57715,0.93032,0.03367,0.0070894,0.0070894,0.0070894
149,965.302,1.28114,1.22966,0.0246,0.79644,0.7792,0.82679,0.43882,1.58169,0.97134,0.03434,0.0070696,0.0070696,0.0070696
150,972.531,1.2634,1.24571,0.02405,0.76386,0.71826,0.74558,0.35961,1.83008,1.21409,0.04216,0.0070498,0.0070498,0.0070498
151,979.759,1.29613,1.25222,0.02496,0.73021,0.6853,0.73156,0.39186,1.72952,1.12181,0.03897,0.00703,0.00703,0.00703
152,987.007,1.31566,1.28818,0.02558,0.74539,0.74377,0.74384,0.38424,1.70159,1.12255,0.03909,0.0070102,0.0070102,0.0070102
153,994.263,1.27696,1.23535,0.02524,0.70366,0.57336,0.60454,0.25988,1.92559,1.78522,0.04513,0.0069904,0.0069904,0.0069904
154,1001.74,1.26635,1.22189,0.02435,0.76218,0.7186,0.76358,0.42691,1.57647,1.07942,0.03549,0.0069706,0.0069706,0.0069706
155,1009.13,1.2917,1.24738,0.0247,0.70572,0.71234,0.71835,0.36233,1.77377,1.21442,0.0407,0.0069508,0.0069508,0.0069508
156,1016.59,1.25945,1.20785,0.02431,0.79776,0.72555,0.79163,0.42486,1.70243,1.05038,0.03916,0.006931,0.006931,0.006931
157,1023.87,1.29961,1.21111,0.02412,0.75042,0.73833,0.76084,0.40904,1.73378,1.10601,0.04024,0.0069112,0.0069112,0.0069112
158,1031.15,1.27926,1.27228,0.02486,0.60387,0.64174,0.63919,0.31255,1.75871,1.45275,0.03988,0.0068914,0.0068914,0.0068914
159,1038.84,1.24288,1.22654,0.02371,0.7273,0.73305,0.7629,0.37626,1.71602,1.19213,0.03936,0.0068716,0.0068716,0.0068716
160,1046.31,1.265,1.21593,0.0234,0.66614,0.68339,0.67384,0.32428,1.85455,1.2204,0.04515,0.0068518,0.0068518,0.0068518
161,1053.78,1.27455,1.22943,0.02417,0.70689,0.74739,0.7534,0.39167,1.68823,1.03857,0.0378,0.006832,0.006832,0.006832
162,1061.33,1.25369,1.25181,0.0233,0.76804,0.76097,0.79975,0.44008,1.66544,0.93063,0.03635,0.0068122,0.0068122,0.0068122
163,1068.69,1.25321,1.26505,0.02393,0.75602,0.74408,0.76483,0.40239,1.69762,1.16114,0.03762,0.0067924,0.0067924,0.0067924
164,1075.97,1.25095,1.26187,0.02407,0.80854,0.68799,0.76828,0.39152,1.70855,1.19824,0.03752,0.0067726,0.0067726,0.0067726
165,1083.58,1.27407,1.24313,0.02473,0.7858,0.78125,0.82511,0.39495,1.68436,1.06978,0.03904,0.0067528,0.0067528,0.0067528
166,1091.15,1.23225,1.18932,0.023,0.7668,0.71398,0.78725,0.38064,1.74125,1.08524,0.04002,0.006733,0.006733,0.006733
167,1098.75,1.25914,1.23589,0.02418,0.8119,0.79367,0.83014,0.45616,1.60265,0.96598,0.0356,0.0067132,0.0067132,0.0067132
168,1106.47,1.25928,1.19914,0.02433,0.72849,0.78231,0.79702,0.45362,1.52215,1.00128,0.03309,0.0066934,0.0066934,0.0066934
169,1114.23,1.23923,1.23582,0.02278,0.81505,0.75257,0.80206,0.41303,1.67676,1.01467,0.03828,0.0066736,0.0066736,0.0066736
170,1122.95,1.22307,1.19037,0.02349,0.79347,0.81203,0.82897,0.46207,1.62821,0.94574,0.03513,0.0066538,0.0066538,0.0066538
171,1130.52,1.26734,1.18212,0.02432,0.8053,0.75582,0.79173,0.42914,1.65832,1.00419,0.03739,0.006634,0.006634,0.006634
172,1138.1,1.27875,1.22262,0.02483,0.74925,0.70261,0.74778,0.39592,1.61247,1.09042,0.03473,0.0066142,0.0066142,0.0066142
173,1145.63,1.2562,1.22738,0.02315,0.80858,0.72263,0.7944,0.44033,1.53584,1.00727,0.03276,0.0065944,0.0065944,0.0065944
174,1153.07,1.29897,1.23118,0.02522,0.74864,0.72894,0.77207,0.41935,1.66613,1.10378,0.03548,0.0065746,0.0065746,0.0065746
175,1160.46,1.29347,1.22345,0.02441,0.75384,0.73683,0.77406,0.40815,1.68988,1.09362,0.03783,0.0065548,0.0065548,0.0065548
176,1167.95,1.23267,1.17369,0.02365,0.82339,0.75329,0.82919,0.46984,1.5291,0.98819,0.03469,0.006535,0.006535,0.006535
177,1175.23,1.24319,1.13635,0.02364,0.76131,0.80133,0.80589,0.44952,1.57805,0.94759,0.03411,0.0065152,0.0065152,0.0065152
178,1182.57,1.26902,1.15072,0.02377,0.82066,0.72255,0.79173,0.42573,1.63274,1.04117,0.0361,0.0064954,0.0064954,0.0064954
179,1189.9,1.25166,1.16056,0.02367,0.8019,0.75147,0.80047,0.41951,1.64583,1.02,0.03697,0.0064756,0.0064756,0.0064756
180,1197.37,1.24972,1.19324,0.02321,0.75393,0.72603,0.78267,0.40286,1.7195,1.05324,0.03839,0.0064558,0.0064558,0.0064558
181,1204.67,1.27711,1.16967,0.02436,0.82359,0.76288,0.83904,0.46875,1.64079,1.02627,0.03398,0.006436,0.006436,0.006436
182,1211.93,1.26532,1.14996,0.02399,0.73851,0.71852,0.77017,0.39665,1.72193,1.13713,0.03818,0.0064162,0.0064162,0.0064162
183,1219.17,1.3018,1.18316,0.02493,0.77006,0.71652,0.78382,0.37835,1.81727,1.14262,0.04305,0.0063964,0.0063964,0.0063964
184,1226.67,1.33249,1.19735,0.02553,0.79295,0.77947,0.81014,0.43201,1.77463,1.01719,0.03834,0.0063766,0.0063766,0.0063766
185,1233.92,1.29798,1.21592,0.02482,0.77007,0.73478,0.7563,0.38224,1.76485,1.09958,0.03969,0.0063568,0.0063568,0.0063568
186,1241.01,1.26853,1.20193,0.02435,0.83856,0.74618,0.81026,0.43414,1.61272,1.01784,0.03649,0.006337,0.006337,0.006337
187,1248.36,1.2511,1.18514,0.02348,0.81245,0.75956,0.82046,0.47883,1.49865,0.95266,0.032,0.0063172,0.0063172,0.0063172
