epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,235.639,2.35827,2.30358,0.02843,0.65475,0.05729,0.02833,0.01368,3.8984,4.84055,0.06089,0.0092476,0.0092476,0.0092476
40,241.579,2.37465,2.28902,0.02731,0.32963,0.34333,0.24004,0.07811,2.79658,2.83771,0.03757,0.0092278,0.0092278,0.0092278
41,247.471,2.36071,2.26205,0.02715,0.33454,0.3379,0.25709,0.08256,2.84616,2.653,0.03877,0.009208,0.009208,0.009208
42,253.43,2.35189,2.2754,0.0276,0.43529,0.27933,0.25022,0.09616,3.07658,2.55837,0.04299,0.0091882,0.0091882,0.0091882
43,259.303,2.32717,2.28392,0.02796,0.35926,0.41125,0.29616,0.08892,3.28156,2.43863,0.04594,0.0091684,0.0091684,0.0091684
44,265.149,2.32529,2.22119,0.02841,0.29453,0.22542,0.16192,0.05365,2.98172,2.83426,0.04128,0.0091486,0.0091486,0.0091486
45,270.883,2.33966,2.24892,0.02807,0.50856,0.47348,0.4462,0.15094,2.64259,2.09838,0.03532,0.0091288,0.0091288,0.0091288
46,276.826,2.33286,2.14089,0.02792,0.45055,0.51583,0.43752,0.15969,2.95942,2.0353,0.04081,0.009109,0.009109,0.009109
47,282.668,2.38837,2.11906,0.02839,0.38547,0.32516,0.24129,0.08141,3.21275,2.63688,0.04422,0.0090892,0.0090892,0.0090892
48,288.588,2.37555,2.20074,0.02886,0.43574,0.37832,0.35701,0.13341,2.92585,2.33197,0.0411,0.0090694,0.0090694,0.0090694
49,294.465,2.25201,2.20629,0.02677,0.34687,0.36021,0.26377,0.08973,2.89789,2.6919,0.0399,0.0090496,0.0090496,0.0090496
50,300.458,2.29248,2.16381,0.02735,0.46913,0.48604,0.46396,0.1859,2.81669,1.85042,0.03807,0.0090298,0.0090298,0.0090298
51,306.309,2.29348,2.1014,0.02805,0.44535,0.52717,0.45198,0.16904,2.52914,2.15599,0.03316,0.00901,0.00901,0.00901
52,312.179,2.28203,2.13069,0.02776,0.38384,0.51125,0.39028,0.13202,2.85228,2.1563,0.03868,0.0089902,0.0089902,0.0089902
53,318.008,2.29675,2.11593,0.02671,0.30931,0.28979,0.2224,0.08233,3.09862,2.81016,0.04394,0.0089704,0.0089704,0.0089704
54,323.856,2.25217,2.18566,0.02655,0.42261,0.47917,0.35417,0.10804,2.88918,2.4777,0.03822,0.0089506,0.0089506,0.0089506
55,329.7,2.2786,2.11143,0.02683,0.31404,0.20375,0.17539,0.04768,3.13108,3.00255,0.04484,0.0089308,0.0089308,0.0089308
56,335.416,2.34277,2.14828,0.02831,0.217,0.22878,0.16065,0.05151,2.99186,3.40593,0.04265,0.008911,0.008911,0.008911
57,341.214,2.30744,2.15461,0.02875,0.27506,0.27625,0.1656,0.0527,2.92432,3.34077,0.04147,0.0088912,0.0088912,0.0088912
58,347.024,2.27257,2.08673,0.02664,0.39686,0.39229,0.31019,0.09784,3.17997,2.42548,0.04521,0.0088714,0.0088714,0.0088714
59,352.809,2.27335,2.11771,0.02773,0.33738,0.38938,0.27228,0.08849,2.82797,2.2743,0.03781,0.0088516,0.0088516,0.0088516
60,358.7,2.27821,2.11146,0.02723,0.53267,0.465,0.41025,0.14581,2.70728,2.1764,0.03574,0.0088318,0.0088318,0.0088318
61,364.515,2.31105,2.06176,0.02784,0.50178,0.46614,0.43793,0.15492,2.60804,2.07357,0.03458,0.008812,0.008812,0.008812
62,370.479,2.28719,2.01949,0.02727,0.34528,0.45813,0.30519,0.0822,2.73148,2.51677,0.0373,0.0087922,0.0087922,0.0087922
63,376.12,2.26254,2.04753,0.02599,0.44521,0.36188,0.33028,0.10948,2.89769,2.45965,0.04128,0.0087724,0.0087724,0.0087724
64,382.277,2.24054,2.08849,0.02752,0.43732,0.51812,0.42848,0.16725,2.54882,2.09999,0.03251,0.0087526,0.0087526,0.0087526
65,388.129,2.20693,2.06093,0.02631,0.40815,0.59932,0.47189,0.16607,2.68748,2.18524,0.03566,0.0087328,0.0087328,0.0087328
66,393.997,2.18209,2.06705,0.0252,0.53052,0.55208,0.54686,0.22023,2.79168,1.82325,0.03712,0.008713,0.008713,0.008713
67,399.771,2.19094,2.00543,0.0254,0.4835,0.51854,0.44052,0.16165,2.57541,2.17578,0.03346,0.0086932,0.0086932,0.0086932
68,405.65,2.2323,1.96935,0.0257,0.56225,0.45833,0.45695,0.1501,2.47221,2.01739,0.03276,0.0086734,0.0086734,0.0086734
69,411.383,2.25308,1.98373,0.02655,0.52666,0.55625,0.52784,0.2066,2.59508,1.79031,0.03299,0.0086536,0.0086536,0.0086536
70,417.223,2.27953,1.93796,0.02814,0.42545,0.51521,0.43521,0.16025,2.69313,2.0351,0.03613,0.0086338,0.0086338,0.0086338
71,422.92,2.17348,1.9861,0.02613,0.48316,0.51603,0.48202,0.1732,2.79675,1.76009,0.03776,0.008614,0.008614,0.008614
72,428.951,2.20226,2.01958,0.02563,0.52601,0.54438,0.52278,0.19795,2.45007,1.91732,0.03252,0.0085942,0.0085942,0.0085942
73,435.015,2.18928,2.00648,0.02614,0.46506,0.45812,0.42798,0.15219,2.71192,2.10907,0.0367,0.0085744,0.0085744,0.0085744
74,440.998,2.17206,1.97595,0.02633,0.56648,0.56167,0.54185,0.22636,2.39891,1.94567,0.03139,0.0085546,0.0085546,0.0085546
75,446.969,2.18247,1.98605,0.02538,0.56861,0.46958,0.48734,0.1845,2.81502,1.90594,0.03725,0.0085348,0.0085348,0.0085348
76,452.714,2.2168,1.97469,0.02709,0.36138,0.3,0.23247,0.08024,2.80765,3.47575,0.03958,0.008515,0.008515,0.008515
77,458.584,2.16412,1.98707,0.02612,0.31922,0.20663,0.19566,0.06756,2.89883,3.37423,0.04165,0.0084952,0.0084952,0.0084952
78,464.448,2.12438,1.85722,0.02474,0.45892,0.60436,0.48287,0.18941,2.46931,2.05902,0.03253,0.0084754,0.0084754,0.0084754
79,470.349,2.27326,1.91285,0.02697,0.41536,0.44125,0.37643,0.14341,2.82829,2.19351,0.03886,0.0084556,0.0084556,0.0084556
80,476.171,2.17833,1.93793,0.02536,0.30909,0.42043,0.2994,0.09581,2.87405,2.09744,0.03963,0.0084358,0.0084358,0.0084358
81,481.961,2.18886,1.93114,0.02607,0.50756,0.62813,0.58314,0.23851,2.5307,1.61766,0.03314,0.008416,0.008416,0.008416
82,487.827,2.18926,1.86498,0.02596,0.61094,0.60208,0.60096,0.23583,2.50008,1.66388,0.03205,0.0083962,0.0083962,0.0083962
83,493.961,2.20956,1.91669,0.02582,0.56016,0.6255,0.55073,0.2289,2.70059,1.86047,0.03422,0.0083764,0.0083764,0.0083764
84,500.178,2.16763,1.85996,0.02526,0.62155,0.52611,0.54535,0.21098,2.67523,1.8958,0.03522,0.0083566,0.0083566,0.0083566
85,506.759,2.18728,1.94051,0.02591,0.57375,0.56812,0.56206,0.23301,2.48473,1.67663,0.03152,0.0083368,0.0083368,0.0083368
86,514.135,2.21008,1.86556,0.02645,0.38923,0.51167,0.42554,0.1753,2.43394,2.27932,0.03121,0.008317,0.008317,0.008317
87,520.721,2.18517,1.85117,0.02617,0.59813,0.57857,0.58133,0.23417,2.4324,1.78731,0.03264,0.0082972,0.0082972,0.0082972
88,528.379,2.19903,1.84652,0.02607,0.58972,0.59583,0.57239,0.22672,2.51939,1.92913,0.03269,0.0082774,0.0082774,0.0082774
89,535.769,2.206,1.85666,0.02635,0.55159,0.44598,0.4146,0.1564,2.78352,2.4795,0.03682,0.0082576,0.0082576,0.0082576
90,543.37,2.22212,1.85295,0.02656,0.5338,0.47375,0.47985,0.19306,2.76035,1.9548,0.03628,0.0082378,0.0082378,0.0082378
91,552.316,2.1749,1.89907,0.02529,0.42143,0.4166,0.35534,0.1223,3.08569,2.64733,0.04285,0.008218,0.008218,0.008218
92,560.063,2.12437,1.96806,0.02471,0.48527,0.30083,0.28307,0.10408,2.96024,2.75153,0.04008,0.0081982,0.0081982,0.0081982
93,567.235,2.17296,1.93647,0.02588,0.61709,0.63625,0.62493,0.23768,2.42041,1.52616,0.03063,0.0081784,0.0081784,0.0081784
94,574.806,2.15931,1.95471,0.02467,0.58535,0.55042,0.56518,0.21661,2.70442,1.66589,0.03507,0.0081586,0.0081586,0.0081586
95,582.126,2.18104,1.87489,0.02577,0.6056,0.54126,0.53244,0.18735,2.61268,1.66795,0.03444,0.0081388,0.0081388,0.0081388
96,589.436,2.19186,1.78664,0.02678,0.58657,0.52718,0.53463,0.21185,2.678,1.71999,0.03472,0.008119,0.008119,0.008119
97,596.871,2.228,1.86383,0.0257,0.3985,0.3719,0.30681,0.09926,2.85703,2.55441,0.04005,0.0080992,0.0080992,0.0080992
98,604.114,2.15216,1.85552,0.02483,0.50329,0.59542,0.51454,0.21059,2.54976,1.7693,0.03262,0.0080794,0.0080794,0.0080794
99,611.254,2.09925,1.75427,0.02463,0.55971,0.55667,0.53914,0.22891,2.44746,1.71361,0.03094,0.0080596,0.0080596,0.0080596
100,618.585,2.17915,1.79488,0.02586,0.51725,0.60792,0.56669,0.22194,2.56086,1.56976,0.03315,0.0080398,0.0080398,0.0080398
101,626.216,2.20134,1.8312,0.02644,0.51447,0.57083,0.51621,0.21339,2.6455,1.79041,0.03454,0.00802,0.00802,0.00802
102,633.289,2.15975,1.77685,0.02541,0.66159,0.60378,0.6319,0.26669,2.4092,1.66745,0.03047,0.0080002,0.0080002,0.0080002
103,640.606,2.06969,1.74816,0.02396,0.57994,0.61146,0.55908,0.23012,2.55366,1.76189,0.03301,0.0079804,0.0079804,0.0079804
104,648.116,2.15623,1.75393,0.02521,0.46954,0.50231,0.43544,0.16642,2.68927,2.00968,0.03519,0.0079606,0.0079606,0.0079606
105,655.536,2.15099,1.83128,0.02545,0.57898,0.60167,0.5912,0.2311,2.47468,1.60591,0.03206,0.0079408,0.0079408,0.0079408
106,662.595,2.10556,1.76273,0.0242,0.54704,0.59958,0.54513,0.2273,2.56024,1.6274,0.03378,0.007921,0.007921,0.007921
107,669.638,2.16846,1.78934,0.02528,0.56903,0.44096,0.45413,0.1715,2.79334,2.14885,0.03583,0.0079012,0.0079012,0.0079012
108,676.621,2.13845,1.74888,0.02476,0.56849,0.65687,0.60817,0.23683,2.36929,1.70022,0.03058,0.0078814,0.0078814,0.0078814
109,683.705,2.10998,1.75952,0.02479,0.56562,0.61667,0.62831,0.25154,2.67032,1.45465,0.03575,0.0078616,0.0078616,0.0078616
110,690.625,2.12202,1.76314,0.02458,0.49881,0.48979,0.39961,0.14174,2.94143,2.01407,0.04106,0.0078418,0.0078418,0.0078418
111,697.624,2.14905,1.76236,0.02512,0.5983,0.39271,0.43648,0.15069,2.87775,2.28309,0.0395,0.007822,0.007822,0.007822
112,704.535,2.24662,1.85366,0.02667,0.63001,0.60573,0.62326,0.22874,2.74062,1.62645,0.03549,0.0078022,0.0078022,0.0078022
113,711.525,2.16608,1.78518,0.02667,0.56512,0.48917,0.49361,0.17457,2.72674,1.94485,0.03607,0.0077824,0.0077824,0.0077824
114,718.548,2.14462,1.75878,0.02562,0.67321,0.62861,0.65451,0.25055,2.55298,1.74144,0.03275,0.0077626,0.0077626,0.0077626
115,725.531,2.13943,1.7333,0.02493,0.69496,0.65708,0.70843,0.28842,2.49748,1.50298,0.03141,0.0077428,0.0077428,0.0077428
116,733.045,2.09681,1.74149,0.02455,0.64447,0.66146,0.64421,0.26,2.47587,1.79131,0.03152,0.007723,0.007723,0.007723
117,740.79,2.06656,1.79771,0.02407,0.61457,0.64117,0.62788,0.25512,2.51228,1.60791,0.03201,0.0077032,0.0077032,0.0077032
118,748.236,2.12817,1.76957,0.02511,0.64181,0.66308,0.65706,0.26968,2.52894,1.47028,0.03261,0.0076834,0.0076834,0.0076834
119,755.669,2.20163,1.83,0.02603,0.58326,0.6844,0.62691,0.26886,2.49085,1.55835,0.03226,0.0076636,0.0076636,0.0076636
120,762.936,2.08093,1.77398,0.0242,0.54661,0.57188,0.54938,0.22442,2.54025,1.6234,0.03267,0.0076438,0.0076438,0.0076438
121,769.84,2.16908,1.76613,0.02569,0.66907,0.62625,0.62184,0.25489,2.67133,1.55564,0.03434,0.007624,0.007624,0.007624
122,776.97,2.10622,1.74507,0.02552,0.54691,0.51479,0.51418,0.19711,2.69611,1.8872,0.03551,0.0076042,0.0076042,0.0076042
123,784.138,2.13786,1.77492,0.0254,0.62272,0.63854,0.64995,0.2691,2.59883,1.42348,0.034,0.0075844,0.0075844,0.0075844
124,791.573,2.18162,1.76471,0.02491,0.58587,0.64325,0.65306,0.24921,2.54817,1.49124,0.03226,0.0075646,0.0075646,0.0075646
125,799.053,2.13819,1.71415,0.02509,0.65501,0.66235,0.69474,0.28469,2.33786,1.49606,0.0293,0.0075448,0.0075448,0.0075448
126,806.58,2.12374,1.64965,0.02514,0.56391,0.53102,0.505,0.19395,2.61746,2.09575,0.03318,0.007525,0.007525,0.007525
127,813.73,2.11439,1.68118,0.02493,0.51704,0.48715,0.44816,0.18364,2.57226,1.94567,0.03374,0.0075052,0.0075052,0.0075052
128,820.835,2.07097,1.69227,0.02378,0.56064,0.62104,0.57032,0.22314,2.63758,1.58561,0.03507,0.0074854,0.0074854,0.0074854
129,828.126,2.08378,1.67136,0.02468,0.67028,0.66646,0.68656,0.28179,2.48971,1.38387,0.03224,0.0074656,0.0074656,0.0074656
130,835.278,2.06264,1.65066,0.02499,0.63737,0.55521,0.59242,0.23945,2.54057,1.60097,0.03317,0.0074458,0.0074458,0.0074458
131,842.61,2.08869,1.66003,0.02485,0.76851,0.6525,0.72312,0.31506,2.42372,1.37938,0.03127,0.007426,0.007426,0.007426
132,850.105,2.06001,1.681,0.02464,0.72444,0.70663,0.76257,0.32407,2.45989,1.3848,0.03024,0.0074062,0.0074062,0.0074062
133,857.146,2.13399,1.73354,0.02615,0.69691,0.63083,0.68711,0.29525,2.37892,1.57303,0.02966,0.0073864,0.0073864,0.0073864
134,864.358,2.10039,1.69813,0.02485,0.6166,0.60104,0.6213,0.22202,2.77316,1.63447,0.03642,0.0073666,0.0073666,0.0073666
135,871.405,2.07953,1.72041,0.02447,0.66596,0.61849,0.64285,0.26635,2.41467,1.66817,0.0307,0.0073468,0.0073468,0.0073468
136,878.49,2.11841,1.74748,0.02501,0.63427,0.60604,0.65144,0.2805,2.46611,1.44875,0.03113,0.007327,0.007327,0.007327
137,885.757,2.01686,1.7101,0.02312,0.49909,0.64173,0.60882,0.26224,2.61627,1.55988,0.03276,0.0073072,0.0073072,0.0073072
138,892.974,2.08256,1.70292,0.02507,0.60619,0.59062,0.58683,0.23304,2.48651,1.62537,0.0321,0.0072874,0.0072874,0.0072874
139,900.238,2.10103,1.69888,0.02502,0.5646,0.57104,0.53134,0.21056,2.50784,1.98553,0.03285,0.0072676,0.0072676,0.0072676
140,907.587,2.08748,1.646,0.02409,0.67283,0.64552,0.67276,0.31168,2.38341,1.62411,0.03046,0.0072478,0.0072478,0.0072478
141,914.733,2.02643,1.67276,0.02396,0.65898,0.68782,0.69372,0.28831,2.63181,1.45251,0.03367,0.007228,0.007228,0.007228
142,921.948,2.03898,1.6826,0.02427,0.70649,0.61125,0.68325,0.28761,2.63009,1.40858,0.03485,0.0072082,0.0072082,0.0072082
143,929.498,2.02403,1.68667,0.02337,0.67121,0.63667,0.65669,0.28916,2.48816,1.39541,0.03197,0.0071884,0.0071884,0.0071884
144,937.022,2.076,1.65243,0.02454,0.63693,0.65083,0.66605,0.26328,2.37895,1.66639,0.03107,0.0071686,0.0071686,0.0071686
145,943.555,2.03594,1.68547,0.02433,0.54837,0.49248,0.48384,0.16582,2.75197,1.87778,0.03872,0.0071488,0.0071488,0.0071488
146,949.871,2.057,1.67776,0.02406,0.60187,0.53563,0.58268,0.23573,2.62768,1.66054,0.03357,0.007129,0.007129,0.007129
147,955.622,2.06053,1.71641,0.0241,0.62207,0.70687,0.70272,0.31997,2.41588,1.35509,0.03099,0.0071092,0.0071092,0.0071092
148,962.208,1.96159,1.64123,0.02265,0.72679,0.68288,0.75475,0.35189,2.28246,1.33864,0.02777,0.0070894,0.0070894,0.0070894
149,969.369,2.03592,1.6491,0.02421,0.64472,0.66167,0.65339,0.29061,2.49109,1.42997,0.03188,0.0070696,0.0070696,0.0070696
150,975.986,2.07246,1.59757,0.02478,0.61931,0.5621,0.60993,0.24493,2.44773,1.61958,0.03109,0.0070498,0.0070498,0.0070498
151,982.484,2.08928,1.65567,0.02472,0.62406,0.59563,0.62207,0.25909,2.48127,1.56029,0.03131,0.00703,0.00703,0.00703
152,988.825,2.04523,1.66874,0.02417,0.66527,0.49845,0.55214,0.23968,2.75074,1.78187,0.03604,0.0070102,0.0070102,0.0070102
153,994.789,2.01958,1.64301,0.02463,0.65433,0.64208,0.66482,0.29118,2.42387,1.49054,0.03003,0.0069904,0.0069904,0.0069904
154,1001.16,1.9841,1.6116,0.0234,0.68018,0.65646,0.72006,0.32002,2.297,1.55683,0.02892,0.0069706,0.0069706,0.0069706
155,1007.55,2.02156,1.66769,0.02347,0.67405,0.62062,0.6927,0.30699,2.3967,1.41889,0.03022,0.0069508,0.0069508,0.0069508
156,1013.95,2.029,1.6129,0.02427,0.64284,0.62646,0.64531,0.26954,2.54681,1.41922,0.03337,0.006931,0.006931,0.006931
157,1019.43,2.02382,1.65512,0.02359,0.61934,0.67328,0.64389,0.2856,2.50992,1.50855,0.03202,0.0069112,0.0069112,0.0069112
158,1025.53,2.05565,1.65189,0.02463,0.6622,0.67949,0.70379,0.2998,2.37269,1.62755,0.02972,0.0068914,0.0068914,0.0068914
159,1031.35,1.98451,1.60891,0.02314,0.78274,0.71924,0.79663,0.34444,2.4348,1.19952,0.03068,0.0068716,0.0068716,0.0068716
160,1037.3,2.08635,1.61001,0.02377,0.57174,0.66312,0.62532,0.24523,2.6093,1.421,0.03339,0.0068518,0.0068518,0.0068518
161,1043.33,2.03202,1.63458,0.02348,0.7175,0.72229,0.75931,0.36922,2.26903,1.2709,0.0279,0.006832,0.006832,0.006832
162,1049.2,2.04599,1.68362,0.02342,0.71166,0.72771,0.73545,0.31891,2.37955,1.56515,0.02992,0.0068122,0.0068122,0.0068122
163,1055.09,2.01476,1.64522,0.02385,0.6022,0.5403,0.53467,0.19898,2.59506,2.09912,0.0333,0.0067924,0.0067924,0.0067924
164,1061.02,2.03915,1.66495,0.02423,0.46378,0.46333,0.4439,0.18408,2.81577,2.19339,0.03605,0.0067726,0.0067726,0.0067726
165,1066.94,2.05146,1.65163,0.02483,0.66569,0.62652,0.63836,0.24079,2.59163,1.78284,0.03277,0.0067528,0.0067528,0.0067528
166,1073.1,2.06906,1.55769,0.02394,0.6786,0.58968,0.65096,0.26389,2.68252,1.46471,0.03484,0.006733,0.006733,0.006733
167,1079.2,2.01473,1.61766,0.0241,0.62525,0.61479,0.60741,0.23434,2.68413,1.52169,0.03555,0.0067132,0.0067132,0.0067132
168,1085.38,2.03141,1.5688,0.02402,0.79384,0.68675,0.78237,0.36023,2.26288,1.43535,0.02784,0.0066934,0.0066934,0.0066934
169,1091.36,2.01594,1.56955,0.02287,0.73058,0.72375,0.78027,0.35467,2.23253,1.42465,0.02831,0.0066736,0.0066736,0.0066736
170,1097.08,2.01789,1.54618,0.02393,0.70137,0.70729,0.7195,0.3175,2.45135,1.4605,0.03165,0.0066538,0.0066538,0.0066538
171,1102.92,2.00838,1.56349,0.02381,0.65383,0.61896,0.6557,0.29058,2.4902,1.73906,0.03162,0.006634,0.006634,0.006634
172,1108.79,2.02665,1.62712,0.02429,0.57297,0.60153,0.5509,0.22532,2.52064,1.74239,0.0331,0.0066142,0.0066142,0.0066142
173,1114.79,2.00638,1.63055,0.02264,0.77046,0.69769,0.74809,0.30685,2.41381,1.4275,0.03087,0.0065944,0.0065944,0.0065944
174,1120.79,2.02882,1.61102,0.02378,0.74507,0.74882,0.78591,0.35412,2.35749,1.42704,0.03001,0.0065746,0.0065746,0.0065746
175,1126.65,2.00902,1.59345,0.02314,0.70714,0.56324,0.6147,0.2196,2.75317,1.86706,0.03429,0.0065548,0.0065548,0.0065548
176,1132.44,2.04773,1.57282,0.02413,0.7396,0.72292,0.73778,0.32953,2.26433,1.47471,0.02735,0.006535,0.006535,0.006535
177,1138.22,2.03936,1.52689,0.02381,0.76339,0.67612,0.75177,0.31919,2.35485,1.44036,0.03072,0.0065152,0.0065152,0.0065152
178,1144.11,2.08112,1.58599,0.02398,0.59315,0.49854,0.5297,0.22188,2.66079,2.00801,0.03418,0.0064954,0.0064954,0.0064954
179,1149.98,2.02762,1.54679,0.0237,0.70583,0.63416,0.70056,0.31365,2.35853,1.37484,0.02941,0.0064756,0.0064756,0.0064756
180,1155.82,2.04743,1.54281,0.0235,0.68305,0.71271,0.71909,0.33219,2.41008,1.43907,0.03053,0.0064558,0.0064558,0.0064558
181,1161.66,2.00835,1.53578,0.0242,0.6891,0.76877,0.75695,0.35436,2.46238,1.24639,0.0314,0.006436,0.006436,0.006436
182,1167.57,1.98529,1.57427,0.02321,0.71846,0.71752,0.73304,0.31803,2.30179,1.64934,0.02965,0.0064162,0.0064162,0.0064162
183,1173.48,2.07479,1.60761,0.02404,0.68526,0.5475,0.58228,0.21046,2.54232,1.86732,0.03343,0.0063964,0.0063964,0.0063964
184,1179.38,2.0033,1.53967,0.02331,0.57547,0.52292,0.49115,0.20221,2.72972,1.95836,0.03634,0.0063766,0.0063766,0.0063766
185,1185.23,1.99039,1.53315,0.02374,0.55773,0.4925,0.47331,0.17939,2.90437,2.09749,0.03853,0.0063568,0.0063568,0.0063568
186,1191.11,1.98224,1.51758,0.02342,0.78076,0.69094,0.7647,0.35218,2.41525,1.20162,0.03059,0.006337,0.006337,0.006337
187,1197.03,2.02003,1.54576,0.02341,0.77046,0.70271,0.77989,0.35676,2.301,1.33886,0.02813,0.0063172,0.0063172,0.0063172
188,1202.88,2.00323,1.56179,0.02332,0.7825,0.70385,0.7718,0.35298,2.45496,1.25636,0.03036,0.0062974,0.0062974,0.0062974
