epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,240.753,1.07665,0.76948,0.01647,0.89896,0.82722,0.88694,0.55798,1.33307,0.70654,0.02428,0.00108004,0.00108004,0.00108004
76,243.832,1.05415,0.76433,0.01551,0.83508,0.82979,0.87603,0.52727,1.43406,0.82656,0.02693,0.00107532,0.00107532,0.00107532
77,246.923,1.05107,0.75747,0.01566,0.87162,0.85003,0.89568,0.54311,1.39377,0.69167,0.02571,0.00107061,0.00107061,0.00107061
78,249.978,1.04275,0.7519,0.01545,0.85547,0.84618,0.878,0.53214,1.40013,0.68727,0.02584,0.00106589,0.00106589,0.00106589
79,253.063,1.0774,0.75833,0.01571,0.86166,0.83536,0.89448,0.56482,1.31954,0.67618,0.02388,0.00106118,0.00106118,0.00106118
80,256.156,1.04535,0.72935,0.01507,0.85741,0.83919,0.87835,0.5458,1.31611,0.71305,0.02396,0.00105646,0.00105646,0.00105646
81,259.219,1.10382,0.76304,0.01584,0.86186,0.85297,0.87516,0.55334,1.30718,0.68767,0.0241,0.00105174,0.00105174,0.00105174
82,262.308,1.09251,0.80937,0.01637,0.87082,0.82346,0.87249,0.55791,1.28702,0.69929,0.02376,0.00104703,0.00104703,0.00104703
83,265.416,1.04439,0.78922,0.01567,0.85498,0.87357,0.88221,0.54941,1.29937,0.67917,0.0238,0.00104231,0.00104231,0.00104231
84,268.501,1.01398,0.7584,0.01514,0.90212,0.84733,0.89609,0.54225,1.34886,0.66806,0.02462,0.0010376,0.0010376,0.0010376
85,271.61,1.01442,0.741,0.01481,0.86762,0.82065,0.8679,0.53067,1.39484,0.75584,0.02628,0.00103288,0.00103288,0.00103288
86,274.698,1.03193,0.71681,0.01547,0.88637,0.86919,0.89262,0.55716,1.3624,0.66341,0.02631,0.00102817,0.00102817,0.00102817
87,277.764,1.03106,0.70347,0.01474,0.88681,0.86046,0.91006,0.58549,1.29631,0.60486,0.02289,0.00102345,0.00102345,0.00102345
88,280.868,0.97651,0.69646,0.01388,0.85127,0.88035,0.90458,0.56958,1.34368,0.66808,0.02494,0.00101873,0.00101873,0.00101873
89,284.003,1.00486,0.73151,0.01451,0.89467,0.86683,0.89983,0.53746,1.41734,0.67779,0.0258,0.00101402,0.00101402,0.00101402
90,287.098,0.99923,0.70906,0.01432,0.9087,0.83872,0.91027,0.57648,1.28588,0.72776,0.02377,0.0010093,0.0010093,0.0010093
91,290.208,0.99245,0.72492,0.0147,0.86003,0.84953,0.89381,0.55251,1.46427,0.65472,0.02785,0.00100459,0.00100459,0.00100459
92,293.307,0.98444,0.71709,0.01398,0.88252,0.8625,0.89514,0.56093,1.36473,0.65982,0.02515,0.000999871,0.000999871,0.000999871
93,296.365,0.99434,0.74771,0.01468,0.93248,0.84081,0.90124,0.59304,1.30236,0.59431,0.02304,0.000995156,0.000995156,0.000995156
94,299.503,1.00316,0.68335,0.01449,0.89872,0.88152,0.91783,0.60788,1.22823,0.61354,0.0223,0.00099044,0.00099044,0.00099044
95,302.608,1.00024,0.69295,0.01461,0.86424,0.85068,0.89578,0.55058,1.41816,0.71139,0.02659,0.000985724,0.000985724,0.000985724
96,305.685,1.00503,0.67363,0.01478,0.85526,0.84875,0.87442,0.59228,1.24357,0.6564,0.0215,0.000981008,0.000981008,0.000981008
97,308.779,0.95578,0.65327,0.01395,0.89373,0.8763,0.89989,0.57011,1.27473,0.6585,0.02289,0.000976293,0.000976293,0.000976293
98,311.877,0.9507,0.64314,0.01405,0.9001,0.86279,0.90741,0.60832,1.23872,0.62211,0.02195,0.000971577,0.000971577,0.000971577
99,315.232,0.98451,0.6592,0.01381,0.89026,0.82481,0.9012,0.56881,1.36229,0.66605,0.02461,0.000966861,0.000966861,0.000966861
100,318.855,0.95997,0.66468,0.01367,0.88828,0.84191,0.91058,0.57334,1.3476,0.63422,0.02413,0.000962146,0.000962146,0.000962146
101,321.999,0.98594,0.6798,0.01395,0.85259,0.8132,0.86709,0.53237,1.37622,0.73969,0.02517,0.00095743,0.00095743,0.00095743
102,325.072,0.97825,0.6935,0.01436,0.91148,0.77331,0.85773,0.56565,1.27534,0.70853,0.02338,0.000952714,0.000952714,0.000952714
103,328.23,0.98395,0.68709,0.01418,0.91933,0.82194,0.89736,0.59475,1.28127,0.68273,0.02356,0.000947999,0.000947999,0.000947999
104,331.391,0.96003,0.67037,0.01372,0.93884,0.82084,0.91442,0.59857,1.25916,0.6349,0.02204,0.000943283,0.000943283,0.000943283
105,334.495,0.97046,0.65466,0.014,0.89966,0.87226,0.92062,0.57786,1.28709,0.66245,0.02289,0.000938567,0.000938567,0.000938567
106,337.592,0.93556,0.64526,0.01359,0.88069,0.84956,0.89219,0.5635,1.31042,0.72176,0.02359,0.000933851,0.000933851,0.000933851
107,340.879,0.93109,0.64528,0.01336,0.87381,0.85875,0.88274,0.58665,1.24981,0.61311,0.02252,0.000929136,0.000929136,0.000929136
108,343.985,0.9502,0.64305,0.01357,0.90213,0.81783,0.89468,0.5517,1.3719,0.72056,0.02504,0.00092442,0.00092442,0.00092442
109,347.091,0.97607,0.64689,0.01402,0.91835,0.85271,0.90414,0.57179,1.37059,0.62415,0.02465,0.000919704,0.000919704,0.000919704
110,350.196,0.95454,0.66114,0.01414,0.89359,0.85148,0.8967,0.57756,1.28297,0.64148,0.02272,0.000914989,0.000914989,0.000914989
111,353.282,0.97409,0.67989,0.01461,0.8976,0.84528,0.88669,0.56334,1.34317,0.6499,0.02411,0.000910273,0.000910273,0.000910273
112,356.386,0.94964,0.65412,0.01359,0.87556,0.82469,0.87699,0.55662,1.34461,0.73626,0.0251,0.000905557,0.000905557,0.000905557
113,359.515,0.93551,0.6428,0.0137,0.91355,0.83559,0.89235,0.5724,1.31193,0.68025,0.02419,0.000900842,0.000900842,0.000900842
114,362.59,0.92716,0.66762,0.01382,0.86229,0.87305,0.8908,0.57357,1.32614,0.67747,0.02379,0.000896126,0.000896126,0.000896126
115,365.704,0.93249,0.6343,0.01338,0.91259,0.837,0.88639,0.56869,1.34604,0.63682,0.02477,0.00089141,0.00089141,0.00089141
116,368.789,0.89297,0.61189,0.0128,0.88079,0.84509,0.88098,0.56852,1.24285,0.73201,0.02181,0.000886694,0.000886694,0.000886694
117,371.856,0.92678,0.63606,0.01343,0.91047,0.83823,0.88359,0.56547,1.32944,0.66072,0.02428,0.000881979,0.000881979,0.000881979
118,375.002,0.92777,0.60613,0.0133,0.8973,0.86966,0.91739,0.60653,1.22374,0.56638,0.02143,0.000877263,0.000877263,0.000877263
119,378.142,0.8915,0.59297,0.01298,0.89064,0.86964,0.90197,0.58741,1.22857,0.60679,0.02183,0.000872547,0.000872547,0.000872547
120,381.203,0.92192,0.61487,0.0131,0.83891,0.88884,0.88454,0.56803,1.25211,0.66287,0.02302,0.000867832,0.000867832,0.000867832
121,384.303,0.90784,0.60651,0.01341,0.88127,0.83082,0.88226,0.56437,1.3122,0.68304,0.0241,0.000863116,0.000863116,0.000863116
122,387.406,0.91534,0.59351,0.01276,0.90223,0.87221,0.90626,0.58288,1.27962,0.61843,0.02253,0.0008584,0.0008584,0.0008584
123,390.509,0.90775,0.62587,0.01336,0.86823,0.85591,0.89137,0.55766,1.3407,0.67352,0.02482,0.000853685,0.000853685,0.000853685
124,393.605,0.92667,0.59048,0.01339,0.88465,0.86123,0.88791,0.55712,1.4026,0.69264,0.02664,0.000848969,0.000848969,0.000848969
125,396.724,0.92487,0.63338,0.01336,0.8939,0.8898,0.90376,0.55573,1.38616,0.64672,0.02523,0.000844253,0.000844253,0.000844253
126,399.803,0.94488,0.61412,0.01349,0.87969,0.86707,0.8901,0.58242,1.25702,0.64676,0.02214,0.000839537,0.000839537,0.000839537
127,402.916,0.88522,0.60077,0.01232,0.91736,0.90753,0.9251,0.60451,1.23256,0.5925,0.02122,0.000834822,0.000834822,0.000834822
128,406.056,0.91333,0.60778,0.01288,0.90993,0.87837,0.91615,0.60735,1.22936,0.58254,0.02152,0.000830106,0.000830106,0.000830106
129,409.129,0.89045,0.59052,0.01299,0.88441,0.87013,0.89679,0.55759,1.43174,0.70101,0.0265,0.00082539,0.00082539,0.00082539
130,412.251,0.91746,0.59109,0.01316,0.88179,0.86619,0.88249,0.55786,1.31268,0.64005,0.0241,0.000820675,0.000820675,0.000820675
131,415.384,0.89122,0.5829,0.01264,0.93434,0.86865,0.9265,0.59768,1.31745,0.59853,0.02401,0.000815959,0.000815959,0.000815959
132,418.461,0.87775,0.57073,0.01246,0.92485,0.87033,0.92261,0.60941,1.22047,0.60951,0.02096,0.000811243,0.000811243,0.000811243
133,421.566,0.86123,0.56702,0.01189,0.90748,0.88613,0.90791,0.58288,1.30028,0.58584,0.02302,0.000806528,0.000806528,0.000806528
134,424.697,0.88049,0.59129,0.01292,0.91413,0.8808,0.91419,0.60383,1.30534,0.5663,0.02392,0.000801812,0.000801812,0.000801812
135,427.805,0.87147,0.573,0.013,0.90767,0.87864,0.92301,0.60277,1.28461,0.59675,0.02286,0.000797096,0.000797096,0.000797096
136,430.897,0.87969,0.56077,0.0123,0.88654,0.89039,0.89746,0.58717,1.25438,0.63707,0.02251,0.00079238,0.00079238,0.00079238
137,434.063,0.89864,0.59332,0.01312,0.89411,0.9154,0.92955,0.58683,1.31111,0.6105,0.02343,0.000787665,0.000787665,0.000787665
138,437.208,0.87631,0.57147,0.0127,0.88498,0.86183,0.89109,0.5874,1.29626,0.65317,0.02396,0.000782949,0.000782949,0.000782949
139,440.352,0.88984,0.56915,0.01224,0.91595,0.87706,0.9263,0.61849,1.23865,0.62619,0.02195,0.000778233,0.000778233,0.000778233
