epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,2403.71,0.85804,0.70336,0.62157,1.43384,0.99679,1,0.995,0.77448,0.99679,1,0.995,0.92269,0.9803,0.76007,0.5576,1.86004,0.0011552,0.0011552,0.0011552
130,2422.25,0.83059,0.73462,0.59949,1.44125,0.99591,1,0.995,0.78469,0.99591,1,0.995,0.90483,0.92156,1.02644,0.5651,1.81104,0.0011486,0.0011486,0.0011486
131,2440.83,0.81403,0.69902,0.58141,1.4123,0.97368,1,0.99405,0.79203,0.97368,1,0.99405,0.9087,0.90678,0.72962,0.55553,1.7666,0.001142,0.001142,0.001142
132,2459.4,0.82094,0.72876,0.59047,1.43485,0.97616,0.99863,0.99405,0.77414,0.97616,0.99863,0.99405,0.91334,0.88418,0.66126,0.50426,1.78904,0.0011354,0.0011354,0.0011354
133,2477.97,0.82289,0.7399,0.58887,1.4102,1,0.99507,0.995,0.73999,1,0.99507,0.995,0.91237,0.97757,0.8725,0.59122,1.86393,0.0011288,0.0011288,0.0011288
134,2496.54,0.79447,0.67871,0.56592,1.37084,0.97209,1,0.99452,0.78479,0.97209,1,0.99452,0.93438,0.95191,0.61311,0.51462,1.77855,0.0011222,0.0011222,0.0011222
135,2515.12,0.81143,0.69997,0.59028,1.399,0.97297,1,0.98762,0.76589,0.97297,1,0.98762,0.92204,0.82923,0.57144,0.50859,1.7471,0.0011156,0.0011156,0.0011156
136,2533.65,0.82885,0.68879,0.59846,1.43591,0.99488,1,0.995,0.77608,0.99488,1,0.995,0.93121,0.81289,0.60371,0.52188,1.6914,0.001109,0.001109,0.001109
137,2552.25,0.81552,0.74562,0.59113,1.40776,0.99796,1,0.995,0.78551,0.99796,1,0.995,0.93505,0.91201,0.58285,0.55644,1.82736,0.0011024,0.0011024,0.0011024
138,2570.77,0.79338,0.68723,0.57755,1.38369,1,0.99515,0.995,0.79532,1,0.99515,0.995,0.91351,0.87869,0.70692,0.59589,1.81141,0.0010958,0.0010958,0.0010958
139,2589.27,0.80405,0.70243,0.59221,1.42015,0.99674,1,0.995,0.795,0.99674,1,0.995,0.91729,0.921,0.76679,0.53238,1.774,0.0010892,0.0010892,0.0010892
140,2607.82,0.7592,0.70469,0.56875,1.3681,0.97464,0.97561,0.99234,0.76464,0.97464,0.97561,0.99234,0.91496,0.84631,0.65948,0.57628,1.72494,0.0010826,0.0010826,0.0010826
141,2626.36,0.79038,0.72107,0.57298,1.3774,0.9968,1,0.995,0.7908,0.9968,1,0.995,0.92235,0.8976,0.64746,0.51989,1.79003,0.001076,0.001076,0.001076
142,2644.96,0.77101,0.72487,0.5619,1.34788,0.9637,1,0.99333,0.79057,0.9637,1,0.99333,0.90943,1.07772,1.12542,0.55712,2.05865,0.0010694,0.0010694,0.0010694
143,2663.51,0.74424,0.66866,0.54055,1.33579,0.99176,1,0.995,0.79527,0.99176,1,0.995,0.90401,0.78951,0.95535,0.53357,1.82093,0.0010628,0.0010628,0.0010628
144,2682.07,0.77203,0.69889,0.55002,1.37472,1,0.99725,0.995,0.79971,1,0.99725,0.995,0.92207,0.78883,0.78681,0.51322,1.6861,0.0010562,0.0010562,0.0010562
145,2700.64,0.72497,0.67765,0.54343,1.31901,0.99906,0.97561,0.99452,0.79993,0.99906,0.97561,0.99452,0.92341,0.81002,0.7122,0.53935,1.73623,0.0010496,0.0010496,0.0010496
146,2719.22,0.75603,0.72535,0.57876,1.34317,0.97362,1,0.99452,0.79604,0.97362,1,0.99452,0.91779,0.90746,0.82231,0.5292,1.75163,0.001043,0.001043,0.001043
147,2737.78,0.73553,0.69763,0.55254,1.33279,0.97443,1,0.99452,0.80532,0.97443,1,0.99452,0.93358,0.82634,0.71639,0.47434,1.71037,0.0010364,0.0010364,0.0010364
148,2756.32,0.7368,0.68206,0.53012,1.34383,1,0.99836,0.995,0.7841,1,0.99836,0.995,0.92153,0.86092,0.76978,0.51712,1.75531,0.0010298,0.0010298,0.0010298
149,2774.94,0.76029,0.67369,0.5572,1.35028,0.99288,1,0.995,0.78831,0.99288,1,0.995,0.90855,1.01278,1.44773,0.53826,1.89831,0.0010232,0.0010232,0.0010232
150,2793.54,0.73656,0.6194,0.54286,1.34125,0.99682,1,0.995,0.80365,0.99682,1,0.995,0.90594,0.81257,0.83653,0.50829,1.67797,0.0010166,0.0010166,0.0010166
151,2812.11,0.75677,0.67384,0.57765,1.34302,0.99765,1,0.995,0.80687,0.99765,1,0.995,0.93335,0.78607,0.73859,0.5144,1.70645,0.00101,0.00101,0.00101
152,2830.72,0.7295,0.68263,0.53976,1.34408,1,0.99737,0.995,0.80577,1,0.99737,0.995,0.93316,0.96283,0.86893,0.49517,1.84384,0.0010034,0.0010034,0.0010034
153,2849.33,0.70239,0.62528,0.51331,1.30619,0.99854,1,0.995,0.79582,0.99854,1,0.995,0.92128,0.88678,0.66401,0.52214,1.75571,0.0009968,0.0009968,0.0009968
154,2867.83,0.74038,0.68454,0.54106,1.32331,0.99723,1,0.995,0.80502,0.99723,1,0.995,0.93304,0.8782,0.53771,0.49501,1.77351,0.0009902,0.0009902,0.0009902
155,2886.35,0.75095,0.67234,0.54343,1.33774,0.99652,1,0.995,0.74584,0.99652,1,0.995,0.90305,0.97176,0.99177,0.54636,1.9044,0.0009836,0.0009836,0.0009836
156,2904.9,0.74563,0.66121,0.54995,1.3566,0.99996,1,0.995,0.81436,0.99996,1,0.995,0.92267,0.80983,0.65097,0.49819,1.64129,0.000977,0.000977,0.000977
157,2923.45,0.74361,0.62136,0.5154,1.32113,0.99746,1,0.995,0.80169,0.99746,1,0.995,0.92394,0.85196,0.59047,0.4584,1.69346,0.0009704,0.0009704,0.0009704
158,2942.05,0.71871,0.62612,0.51999,1.30214,0.99586,1,0.995,0.80922,0.99586,1,0.995,0.92407,0.79839,0.7976,0.50401,1.6992,0.0009638,0.0009638,0.0009638
159,2960.6,0.72766,0.68046,0.5608,1.34056,1,0.99756,0.995,0.81375,1,0.99756,0.995,0.92154,0.81546,0.83186,0.50357,1.69713,0.0009572,0.0009572,0.0009572
160,2979.17,0.70951,0.66554,0.51447,1.31984,0.99748,1,0.995,0.78982,0.99748,1,0.995,0.91786,0.96778,0.59334,0.54624,1.83247,0.0009506,0.0009506,0.0009506
161,2997.7,0.7182,0.66456,0.51496,1.30178,0.97791,0.97561,0.99322,0.79215,0.97791,0.97561,0.99322,0.9236,0.84551,0.66933,0.5491,1.68268,0.000944,0.000944,0.000944
162,3016.27,0.71578,0.64669,0.51384,1.30265,0.99244,1,0.995,0.80153,0.99244,1,0.995,0.91104,0.96808,0.62739,0.54187,1.73295,0.0009374,0.0009374,0.0009374
163,3034.88,0.72525,0.64551,0.53142,1.31492,0.99858,1,0.995,0.81605,0.99858,1,0.995,0.912,0.77538,1.07879,0.52044,1.64999,0.0009308,0.0009308,0.0009308
164,3053.42,0.69396,0.6109,0.51878,1.29227,1,0.99721,0.995,0.82524,1,0.99721,0.995,0.92393,0.80231,0.78864,0.48633,1.6122,0.0009242,0.0009242,0.0009242
165,3072.01,0.68746,0.62998,0.49543,1.28945,0.99536,0.97561,0.99452,0.80887,0.99536,0.97561,0.99452,0.9277,0.79412,0.81931,0.47143,1.58044,0.0009176,0.0009176,0.0009176
166,3090.55,0.69385,0.6484,0.52073,1.28944,0.99833,1,0.995,0.82438,0.99833,1,0.995,0.92329,0.97777,1.09267,0.49303,1.84088,0.000911,0.000911,0.000911
167,3109.12,0.67308,0.65703,0.51724,1.29546,0.97349,1,0.99452,0.8178,0.97349,1,0.99452,0.93938,0.78469,0.55743,0.47377,1.62565,0.0009044,0.0009044,0.0009044
168,3127.66,0.69262,0.64151,0.509,1.29547,0.99085,1,0.995,0.82168,0.99085,1,0.995,0.92491,0.88513,0.80229,0.49492,1.68502,0.0008978,0.0008978,0.0008978
169,3146.23,0.69479,0.765,0.51191,1.29228,0.99791,1,0.995,0.83687,0.99791,1,0.995,0.91345,0.75215,0.89625,0.47532,1.61548,0.0008912,0.0008912,0.0008912
170,3164.76,0.68219,0.69133,0.50131,1.29243,0.99744,1,0.995,0.80475,0.99744,1,0.995,0.92334,0.95104,1.17231,0.47422,1.91586,0.0008846,0.0008846,0.0008846
171,3183.29,0.68536,0.67453,0.50708,1.29073,0.99802,1,0.995,0.81761,0.99802,1,0.995,0.91745,0.80254,0.73199,0.48987,1.65605,0.000878,0.000878,0.000878
172,3202.24,0.65095,0.58933,0.46667,1.27035,0.97021,1,0.995,0.82941,0.97021,1,0.995,0.93054,0.68277,0.79881,0.43875,1.54708,0.0008714,0.0008714,0.0008714
173,3221.34,0.7436,0.65232,0.53463,1.35296,0.97296,1,0.99452,0.82629,0.97296,1,0.99452,0.93426,0.71668,0.57477,0.42988,1.55045,0.0008648,0.0008648,0.0008648
174,3240.46,0.65201,0.61494,0.49279,1.24812,0.99752,1,0.995,0.81601,0.99752,1,0.995,0.93072,0.66839,0.68928,0.44824,1.57525,0.0008582,0.0008582,0.0008582
175,3259.53,0.62216,0.57892,0.46199,1.23724,0.99444,1,0.995,0.86004,0.99444,1,0.995,0.92932,0.64756,0.77703,0.47389,1.49675,0.0008516,0.0008516,0.0008516
176,3278.62,0.69903,0.6496,0.52776,1.28024,0.9789,0.97561,0.99364,0.82617,0.9789,0.97561,0.99364,0.91676,0.69707,1.02483,0.45759,1.545,0.000845,0.000845,0.000845
177,3297.24,0.67885,0.59894,0.49245,1.27139,0.99645,1,0.995,0.78118,0.99645,1,0.995,0.91513,0.90379,1.16205,0.5191,1.74415,0.0008384,0.0008384,0.0008384
178,3315.81,0.65046,0.61783,0.46747,1.25612,0.97233,1,0.99452,0.82635,0.97233,1,0.99452,0.93789,0.77566,0.58396,0.46891,1.63465,0.0008318,0.0008318,0.0008318
179,3334.42,0.67003,0.63311,0.49759,1.27325,0.99329,1,0.995,0.80293,0.99329,1,0.995,0.92284,0.8057,0.68675,0.46666,1.70289,0.0008252,0.0008252,0.0008252
180,3352.96,0.64326,0.552,0.48457,1.25445,0.99528,1,0.995,0.81572,0.99528,1,0.995,0.92421,0.83491,0.92527,0.46326,1.69212,0.0008186,0.0008186,0.0008186
181,3371.54,0.64771,0.61267,0.46515,1.24714,0.97197,1,0.99452,0.79452,0.97197,1,0.99452,0.91273,0.89341,0.88571,0.46758,1.74281,0.000812,0.000812,0.000812
182,3390.65,0.69316,0.61945,0.50749,1.28817,0.99803,1,0.995,0.81851,0.99803,1,0.995,0.93378,0.67295,0.71733,0.4978,1.55789,0.0008054,0.0008054,0.0008054
183,3409.26,0.6287,0.62358,0.47125,1.23611,0.99619,1,0.995,0.81377,0.99619,1,0.995,0.93034,0.7568,0.64637,0.46539,1.64375,0.0007988,0.0007988,0.0007988
184,3428.38,0.62814,0.59027,0.46745,1.25146,0.99739,0.97561,0.98844,0.84394,0.99739,0.97561,0.98844,0.92185,0.67417,0.73309,0.49343,1.47303,0.0007922,0.0007922,0.0007922
185,3447.5,0.64942,0.61536,0.48791,1.23782,0.99624,1,0.995,0.83304,0.99624,1,0.995,0.93156,0.848,0.92205,0.49502,1.62598,0.0007856,0.0007856,0.0007856
186,3466.41,0.65237,0.6034,0.47362,1.25935,0.99854,1,0.995,0.85685,0.99854,1,0.995,0.92861,0.6854,0.67602,0.42797,1.49499,0.000779,0.000779,0.000779
187,3485.49,0.66376,0.61737,0.48983,1.26558,0.97451,1,0.99452,0.82258,0.97451,1,0.99452,0.92384,0.81275,0.72278,0.52787,1.61262,0.0007724,0.0007724,0.0007724
188,3504.37,0.60554,0.58581,0.45737,1.2237,0.97092,0.97561,0.99273,0.82226,0.97092,0.97561,0.99273,0.92365,0.74643,0.7845,0.47952,1.60277,0.0007658,0.0007658,0.0007658
189,3523.35,0.62607,0.61644,0.45772,1.23894,0.98185,0.97561,0.99364,0.80196,0.98185,0.97561,0.99364,0.92939,0.83243,0.67683,0.51346,1.67251,0.0007592,0.0007592,0.0007592
190,3542.45,0.62889,0.58097,0.46305,1.23958,0.99841,1,0.995,0.81342,0.99841,1,0.995,0.93335,0.80408,0.78587,0.48286,1.64455,0.0007526,0.0007526,0.0007526
191,3561.51,0.63874,0.55586,0.46885,1.23887,0.99575,1,0.995,0.78457,0.99575,1,0.995,0.91479,0.80326,0.77672,0.51139,1.7062,0.000746,0.000746,0.000746
192,3580.16,0.65574,0.60198,0.47989,1.2614,0.99882,1,0.995,0.80491,0.99882,1,0.995,0.90419,0.89647,0.86568,0.56421,1.82141,0.0007394,0.0007394,0.0007394
193,3599.24,0.61527,0.58225,0.44752,1.21917,1,0.9995,0.995,0.83325,1,0.9995,0.995,0.94061,0.76073,0.72088,0.42124,1.65342,0.0007328,0.0007328,0.0007328
194,3618.3,0.62569,0.57975,0.45827,1.2445,0.9965,1,0.995,0.86314,0.9965,1,0.995,0.94228,0.72777,0.81618,0.42875,1.62539,0.0007262,0.0007262,0.0007262
195,3637.26,0.60344,0.57948,0.4585,1.21433,0.99759,1,0.995,0.82706,0.99759,1,0.995,0.92766,0.66293,0.91899,0.44021,1.50581,0.0007196,0.0007196,0.0007196
196,3656.34,0.56778,0.52995,0.42331,1.17473,0.99727,0.97561,0.98421,0.83724,0.99727,0.97561,0.98421,0.92265,0.65651,0.6939,0.42546,1.4673,0.000713,0.000713,0.000713
197,3675.47,0.61987,0.57096,0.46517,1.23518,0.99764,0.97561,0.99452,0.86611,0.99764,0.97561,0.99452,0.92464,0.68371,0.91943,0.43418,1.53995,0.0007064,0.0007064,0.0007064
198,3694.52,0.60699,0.56124,0.45564,1.21161,0.98103,0.97561,0.99283,0.83116,0.974,1,0.99452,0.92396,0.71197,0.76507,0.44759,1.5985,0.0006998,0.0006998,0.0006998
199,3713.61,0.58636,0.54703,0.43672,1.20395,0.99683,0.97561,0.99364,0.85094,0.99683,0.97561,0.99364,0.93006,0.67728,0.61044,0.38586,1.50117,0.0006932,0.0006932,0.0006932
200,3732.7,0.56854,0.53628,0.43138,1.18504,0.99772,0.97561,0.98207,0.82297,0.99772,0.97561,0.98207,0.92341,0.7336,0.84991,0.49099,1.59386,0.0006866,0.0006866,0.0006866
201,3751.67,0.57568,0.51529,0.42562,1.1994,0.99758,0.97561,0.99452,0.84992,0.99758,0.97561,0.99452,0.93819,0.62811,0.58273,0.42461,1.44983,0.00068,0.00068,0.00068
202,3770.71,0.60102,0.57304,0.43128,1.1961,0.99493,1,0.995,0.82003,0.99493,1,0.995,0.93579,0.64905,0.71515,0.40561,1.50912,0.0006734,0.0006734,0.0006734
203,3789.59,0.62797,0.55709,0.45106,1.24092,0.99693,0.97561,0.99452,0.82809,0.99693,0.97561,0.99452,0.93396,0.66033,0.70013,0.43835,1.54677,0.0006668,0.0006668,0.0006668
204,3808.27,0.61966,0.54112,0.44136,1.22098,0.99708,0.97561,0.98039,0.83845,0.99708,0.97561,0.98281,0.92234,0.62945,0.86696,0.46443,1.53161,0.0006602,0.0006602,0.0006602
205,3826.89,0.56948,0.53327,0.42735,1.18536,0.99691,0.97561,0.99047,0.83512,0.99691,0.97561,0.99047,0.91878,0.68524,0.88993,0.44608,1.54109,0.0006536,0.0006536,0.0006536
206,3845.54,0.60627,0.58235,0.45579,1.21683,0.94827,0.97561,0.99027,0.85853,0.94827,0.97561,0.99027,0.92479,0.57239,1.02181,0.4363,1.39181,0.000647,0.000647,0.000647
207,3864.22,0.58438,0.57244,0.44384,1.20239,0.99626,1,0.995,0.83622,0.99626,1,0.995,0.92807,0.75764,1.06505,0.47579,1.53509,0.0006404,0.0006404,0.0006404
208,3882.79,0.58021,0.59697,0.4567,1.21111,0.99444,1,0.995,0.85061,0.99444,1,0.995,0.93289,0.62362,0.63498,0.40023,1.42544,0.0006338,0.0006338,0.0006338
209,3901.37,0.57516,0.60089,0.44211,1.18197,1,0.98953,0.995,0.82786,1,0.98953,0.995,0.92841,0.68406,0.72097,0.43957,1.48985,0.0006272,0.0006272,0.0006272
210,3919.93,0.57731,0.53279,0.41221,1.19072,1,0.99843,0.995,0.84514,1,0.99843,0.995,0.91367,0.77857,0.82268,0.4696,1.58057,0.0006206,0.0006206,0.0006206
211,3938.53,0.59843,0.57095,0.44936,1.19513,0.99345,0.97561,0.99407,0.82601,0.99345,0.97561,0.99407,0.93373,0.69303,0.84882,0.46126,1.53494,0.000614,0.000614,0.000614
212,3957.11,0.57861,0.53396,0.42906,1.20984,0.99883,1,0.995,0.82346,0.99883,1,0.995,0.93075,0.697,0.74679,0.45562,1.51253,0.0006074,0.0006074,0.0006074
213,3975.7,0.60591,0.57764,0.43958,1.2161,0.99739,0.97561,0.99452,0.85628,0.99739,0.97561,0.99452,0.92368,0.62301,0.79765,0.46415,1.47501,0.0006008,0.0006008,0.0006008
214,3994.27,0.60976,0.5528,0.45477,1.21583,0.998,0.97561,0.99364,0.82714,0.998,0.97561,0.99364,0.93212,0.66142,0.63329,0.46609,1.52184,0.0005942,0.0005942,0.0005942
215,4012.84,0.56649,0.59095,0.43744,1.17069,0.99354,0.97561,0.99452,0.83149,0.99354,0.97561,0.99452,0.94338,0.6832,0.71261,0.40609,1.55864,0.0005876,0.0005876,0.0005876
216,4031.41,0.57322,0.52601,0.41479,1.17731,0.99567,1,0.995,0.82554,0.99567,1,0.995,0.91861,0.72253,1.05992,0.42277,1.63747,0.000581,0.000581,0.000581
217,4049.98,0.56751,0.54583,0.41952,1.17012,1,0.99925,0.995,0.83262,1,0.99925,0.995,0.91609,0.61408,0.79321,0.40096,1.42466,0.0005744,0.0005744,0.0005744
218,4068.5,0.57468,0.56183,0.41944,1.17152,0.99823,1,0.995,0.8347,0.99823,1,0.995,0.92852,0.74232,0.88911,0.42021,1.59342,0.0005678,0.0005678,0.0005678
219,4087.03,0.5791,0.55593,0.42628,1.18636,0.99863,0.97561,0.97682,0.82473,0.99816,1,0.995,0.93021,0.71162,0.70294,0.41152,1.59983,0.0005612,0.0005612,0.0005612
220,4105.58,0.5995,0.57438,0.43285,1.20564,0.99795,1,0.995,0.84461,0.99795,1,0.995,0.93038,0.79401,0.94461,0.42552,1.6289,0.0005546,0.0005546,0.0005546
221,4124.13,0.54288,0.53171,0.40779,1.1565,1,0.99842,0.995,0.84874,1,0.99842,0.995,0.93006,0.6861,0.78575,0.41408,1.51803,0.000548,0.000548,0.000548
222,4142.69,0.53086,0.55983,0.4119,1.15146,1,0.99807,0.995,0.84,1,0.99807,0.995,0.92939,0.70754,0.80596,0.43486,1.54722,0.0005414,0.0005414,0.0005414
223,4161.21,0.55597,0.53952,0.4252,1.15746,1,0.99759,0.995,0.84382,1,0.99759,0.995,0.93102,0.61388,0.70058,0.39056,1.4656,0.0005348,0.0005348,0.0005348
224,4179.77,0.57049,0.54509,0.41783,1.17694,0.99749,0.97561,0.99077,0.83947,0.99749,0.97561,0.97758,0.91871,0.67936,1.0551,0.43862,1.51489,0.0005282,0.0005282,0.0005282
225,4198.32,0.58706,0.57982,0.42989,1.2089,0.99825,1,0.995,0.84005,0.99825,1,0.995,0.92113,0.67257,0.70276,0.40004,1.45941,0.0005216,0.0005216,0.0005216
226,4216.88,0.52814,0.50414,0.39314,1.13474,1,0.9998,0.995,0.8518,1,0.9998,0.995,0.9407,0.60233,0.68371,0.37277,1.41272,0.000515,0.000515,0.000515
227,4235.45,0.54047,0.53548,0.39762,1.17314,0.99852,1,0.995,0.8534,0.99852,1,0.995,0.93325,0.69052,0.78211,0.39525,1.54202,0.0005084,0.0005084,0.0005084
228,4254.01,0.55911,0.57338,0.41679,1.19445,1,0.99763,0.995,0.87319,1,0.99763,0.995,0.93992,0.61752,0.66543,0.37471,1.42491,0.0005018,0.0005018,0.0005018
229,4272.64,0.5327,0.53521,0.41622,1.14915,1,0.99819,0.995,0.84897,1,0.99819,0.995,0.92586,0.62962,0.72092,0.36609,1.44663,0.0004952,0.0004952,0.0004952
230,4291.19,0.53952,0.51249,0.41188,1.174,1,0.99984,0.995,0.83476,1,0.99984,0.995,0.92407,0.6553,0.74613,0.38198,1.52384,0.0004886,0.0004886,0.0004886
231,4309.8,0.56121,0.57446,0.40953,1.16692,1,0.97321,0.97692,0.84714,0.99746,1,0.995,0.92588,0.75844,0.9449,0.4692,1.55353,0.000482,0.000482,0.000482
232,4328.35,0.54184,0.51389,0.40337,1.15763,0.9971,1,0.995,0.83556,0.9971,1,0.995,0.93258,0.69705,0.67436,0.43281,1.57258,0.0004754,0.0004754,0.0004754
233,4346.92,0.54025,0.54776,0.41131,1.16507,0.99926,1,0.995,0.85672,0.99926,1,0.995,0.92946,0.67802,1.0655,0.3882,1.53652,0.0004688,0.0004688,0.0004688
234,4365.45,0.54413,0.58784,0.41562,1.14402,1,0.99843,0.995,0.85049,1,0.99843,0.995,0.92403,0.65655,0.88606,0.40188,1.50221,0.0004622,0.0004622,0.0004622
235,4384,0.55934,0.5846,0.43018,1.16596,0.9977,1,0.995,0.8381,0.9977,1,0.995,0.92717,0.65771,0.7968,0.42873,1.46113,0.0004556,0.0004556,0.0004556
236,4402.57,0.53261,0.56003,0.40889,1.14547,1,0.99832,0.995,0.85423,1,0.99832,0.995,0.92112,0.60829,0.75796,0.38988,1.43668,0.000449,0.000449,0.000449
237,4421.14,0.53957,0.53377,0.40786,1.15265,0.99795,0.97561,0.99407,0.85509,0.99795,0.97561,0.99407,0.93264,0.57889,0.7907,0.38673,1.412,0.0004424,0.0004424,0.0004424
238,4439.73,0.55626,0.55635,0.42908,1.15786,0.99884,1,0.995,0.84274,0.99884,1,0.995,0.93084,0.69226,0.89482,0.38751,1.50441,0.0004358,0.0004358,0.0004358
239,4458.26,0.51378,0.50191,0.37942,1.14404,0.97615,0.99844,0.99452,0.82601,0.97615,0.99844,0.99452,0.92652,0.66872,0.76061,0.39382,1.46924,0.0004292,0.0004292,0.0004292
240,4476.85,0.53574,0.49912,0.39884,1.15266,0.99674,0.97561,0.99452,0.85208,0.99674,0.97561,0.99452,0.94176,0.59595,0.81677,0.36649,1.42846,0.0004226,0.0004226,0.0004226
241,4495.38,0.55745,0.58878,0.418,1.16183,0.97611,0.99666,0.99452,0.86175,0.97611,0.99666,0.99452,0.94099,0.63704,1.01134,0.39777,1.4348,0.000416,0.000416,0.000416
242,4513.94,0.51619,0.50031,0.39328,1.13807,0.99875,1,0.995,0.82386,0.99875,1,0.995,0.92938,0.73647,0.96691,0.38602,1.54551,0.0004094,0.0004094,0.0004094
243,4532.54,0.52634,0.52918,0.38749,1.15011,0.99845,1,0.995,0.86387,0.99845,1,0.995,0.93114,0.61366,0.76241,0.37638,1.42169,0.0004028,0.0004028,0.0004028
244,4551.11,0.52542,0.53865,0.39456,1.15011,0.99842,1,0.995,0.86581,0.99842,1,0.995,0.9353,0.60743,0.59603,0.34978,1.43514,0.0003962,0.0003962,0.0003962
245,4569.7,0.51305,0.54115,0.39492,1.14373,0.99807,0.97561,0.99245,0.84467,0.99807,0.97561,0.99245,0.91595,0.76787,0.88147,0.4308,1.5612,0.0003896,0.0003896,0.0003896
246,4588.25,0.54025,0.5902,0.40777,1.15938,0.99821,0.97561,0.99364,0.85615,0.99821,0.97561,0.99364,0.92922,0.60344,0.81564,0.38914,1.40768,0.000383,0.000383,0.000383
247,4606.84,0.51598,0.50301,0.37854,1.13909,0.9987,1,0.995,0.84851,0.9987,1,0.995,0.93192,0.61927,0.93405,0.39153,1.45251,0.0003764,0.0003764,0.0003764
248,4625.38,0.5363,0.53843,0.39636,1.14194,1,0.99875,0.995,0.84281,1,0.99875,0.995,0.94325,0.64283,0.64089,0.36779,1.4209,0.0003698,0.0003698,0.0003698
249,4643.99,0.50066,0.50465,0.37919,1.11958,0.97343,1,0.99452,0.8743,0.97343,1,0.99452,0.94104,0.59609,0.57323,0.36833,1.42974,0.0003632,0.0003632,0.0003632
250,4662.59,0.51325,0.50862,0.38695,1.13531,0.9982,1,0.995,0.85812,0.9982,1,0.995,0.93463,0.62646,0.84162,0.38839,1.4952,0.0003566,0.0003566,0.0003566
251,4681.15,0.50658,0.53391,0.4037,1.13258,0.99898,1,0.995,0.85226,0.99898,1,0.995,0.9311,0.59098,0.65517,0.35165,1.40686,0.00035,0.00035,0.00035
252,4699.69,0.50678,0.53397,0.39223,1.13694,0.99978,1,0.995,0.85165,0.99978,1,0.995,0.93364,0.5789,0.56718,0.34477,1.39883,0.0003434,0.0003434,0.0003434
253,4718.25,0.50992,0.52695,0.38591,1.14577,1,0.99748,0.995,0.85982,1,0.99748,0.995,0.92847,0.58096,0.5701,0.35577,1.35698,0.0003368,0.0003368,0.0003368
254,4736.8,0.51446,0.50549,0.39495,1.13688,0.99929,1,0.995,0.85285,0.99929,1,0.995,0.93444,0.59395,0.62468,0.3663,1.42744,0.0003302,0.0003302,0.0003302
255,4755.34,0.51631,0.53867,0.39371,1.13242,1,0.99849,0.995,0.85716,1,0.99849,0.995,0.92896,0.60671,0.66032,0.37214,1.44084,0.0003236,0.0003236,0.0003236
256,4773.92,0.50711,0.51497,0.37676,1.13503,1,0.99961,0.995,0.84198,1,0.99961,0.995,0.92325,0.61956,0.80513,0.37401,1.439,0.000317,0.000317,0.000317
257,4792.46,0.52109,0.51764,0.38,1.1411,0.97434,1,0.99405,0.84768,0.97434,1,0.99405,0.92712,0.54961,0.71264,0.37028,1.35916,0.0003104,0.0003104,0.0003104
258,4811.02,0.516,0.51801,0.39534,1.12319,0.97529,1,0.995,0.86534,0.97529,1,0.995,0.9342,0.56464,0.82819,0.35936,1.41033,0.0003038,0.0003038,0.0003038
259,4829.8,0.49223,0.47161,0.37154,1.12262,0.99841,1,0.995,0.84403,0.99841,1,0.995,0.93319,0.63394,0.83109,0.36017,1.46523,0.0002972,0.0002972,0.0002972
260,4848.67,0.47658,0.49044,0.36443,1.10037,0.9977,0.97561,0.99452,0.86113,0.9977,0.97561,0.99452,0.93503,0.5912,0.77028,0.37192,1.41271,0.0002906,0.0002906,0.0002906
261,4867.57,0.47419,0.46476,0.35649,1.0965,1,0.99832,0.995,0.87264,1,0.99832,0.995,0.93996,0.55161,0.81843,0.36956,1.36808,0.000284,0.000284,0.000284
262,4886.2,0.5133,0.52708,0.38246,1.12538,0.99838,0.97561,0.99108,0.85657,0.99838,0.97561,0.99108,0.93485,0.56218,0.90809,0.39816,1.38048,0.0002774,0.0002774,0.0002774
263,4904.82,0.50134,0.50305,0.3767,1.12818,0.99843,0.97561,0.98939,0.85378,0.99843,0.97561,0.98939,0.93593,0.57859,0.81176,0.37428,1.39638,0.0002708,0.0002708,0.0002708
264,4923.65,0.47769,0.44618,0.36232,1.1158,0.99771,0.97561,0.99364,0.85771,0.99771,0.97561,0.99364,0.93353,0.5859,0.75371,0.37264,1.42328,0.0002642,0.0002642,0.0002642
265,4942.38,0.47566,0.47855,0.37429,1.1052,0.99797,0.97561,0.99407,0.86871,0.99797,0.97561,0.99407,0.93303,0.55897,0.6491,0.3377,1.3696,0.0002576,0.0002576,0.0002576
266,4960.96,0.48262,0.51566,0.36939,1.10655,1,0.99878,0.995,0.86376,1,0.99878,0.995,0.933,0.60404,0.65481,0.38011,1.39358,0.000251,0.000251,0.000251
267,4979.55,0.50283,0.50472,0.37547,1.12055,1,0.99999,0.995,0.85132,1,0.99999,0.995,0.92733,0.54228,0.65957,0.34446,1.33896,0.0002444,0.0002444,0.0002444
268,4998.15,0.50113,0.51604,0.38346,1.11912,0.99845,1,0.995,0.8484,0.99845,1,0.995,0.93487,0.61158,0.64689,0.3538,1.45212,0.0002378,0.0002378,0.0002378
