epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,3214.96,0.67487,0.40777,1.09274,0.86697,0.81859,0.86201,0.51801,1.49421,0.82146,2.02776,0.0082378,0.0082378,0.0082378
180,3232.86,0.68964,0.4071,1.08693,0.83331,0.82011,0.84176,0.51511,1.47838,0.80995,1.99834,0.0082279,0.0082279,0.0082279
181,3250.72,0.67868,0.40732,1.09178,0.83985,0.78346,0.83057,0.50477,1.49676,0.86814,1.98851,0.008218,0.008218,0.008218
182,3268.61,0.68212,0.41378,1.09539,0.83378,0.81796,0.83426,0.50944,1.50972,0.86517,2.00131,0.0082081,0.0082081,0.0082081
183,3286.47,0.67069,0.40754,1.08536,0.84391,0.80687,0.83853,0.50504,1.50714,0.86105,2.04441,0.0081982,0.0081982,0.0081982
184,3304.35,0.67077,0.40586,1.08995,0.85434,0.81055,0.83579,0.5124,1.49338,0.83389,1.99236,0.0081883,0.0081883,0.0081883
185,3322.21,0.66362,0.40163,1.08076,0.85701,0.83694,0.8577,0.51527,1.52019,0.77831,2.04672,0.0081784,0.0081784,0.0081784
186,3340.06,0.66833,0.40148,1.08745,0.85595,0.82571,0.84244,0.51026,1.52393,0.81027,2.0577,0.0081685,0.0081685,0.0081685
187,3357.91,0.68404,0.41149,1.09252,0.82149,0.82026,0.8315,0.50129,1.50969,0.87986,1.99006,0.0081586,0.0081586,0.0081586
188,3375.8,0.66812,0.4006,1.08166,0.88047,0.81758,0.86458,0.51799,1.51748,0.82766,2.04029,0.0081487,0.0081487,0.0081487
189,3393.91,0.6748,0.40718,1.0851,0.81878,0.81998,0.85339,0.52438,1.46516,0.85553,1.94858,0.0081388,0.0081388,0.0081388
190,3411.76,0.65887,0.39294,1.07732,0.86329,0.82716,0.86905,0.5319,1.48922,0.77248,1.98066,0.0081289,0.0081289,0.0081289
191,3429.62,0.65787,0.39032,1.0805,0.86526,0.85204,0.88501,0.53614,1.50291,0.75523,2.02715,0.008119,0.008119,0.008119
192,3447.51,0.6682,0.40262,1.0912,0.84032,0.83094,0.84602,0.51742,1.46619,0.78747,1.98565,0.0081091,0.0081091,0.0081091
193,3465.35,0.6648,0.39898,1.08191,0.8427,0.78832,0.81187,0.50714,1.47085,0.87757,1.96859,0.0080992,0.0080992,0.0080992
194,3483.21,0.68024,0.40606,1.0911,0.82519,0.8182,0.82849,0.50535,1.49187,0.88093,1.98682,0.0080893,0.0080893,0.0080893
195,3501.07,0.65902,0.39621,1.0772,0.83966,0.84847,0.86238,0.51996,1.47513,0.82893,1.98819,0.0080794,0.0080794,0.0080794
196,3518.98,0.66052,0.39416,1.07394,0.85733,0.83641,0.84881,0.51757,1.4998,0.83261,2.03587,0.0080695,0.0080695,0.0080695
197,3536.87,0.65497,0.39068,1.0717,0.84051,0.81381,0.83387,0.50768,1.52567,0.85027,2.04629,0.0080596,0.0080596,0.0080596
198,3554.77,0.65171,0.38963,1.07407,0.85737,0.82437,0.8586,0.51068,1.50778,0.85281,2.04123,0.0080497,0.0080497,0.0080497
199,3572.67,0.65208,0.39254,1.07668,0.86145,0.82843,0.84263,0.5152,1.45316,0.83273,1.97024,0.0080398,0.0080398,0.0080398
200,3590.58,0.65015,0.39285,1.07784,0.85957,0.81475,0.84222,0.51511,1.47727,0.80312,1.99556,0.0080299,0.0080299,0.0080299
201,3608.46,0.65498,0.39139,1.07296,0.86768,0.83795,0.86897,0.52716,1.48753,0.77378,1.99293,0.00802,0.00802,0.00802
202,3626.36,0.64368,0.38903,1.06213,0.86711,0.82902,0.8621,0.51258,1.53054,0.81438,2.11492,0.0080101,0.0080101,0.0080101
203,3644.5,0.64612,0.38906,1.07095,0.88304,0.84351,0.87958,0.52814,1.49915,0.77651,2.03286,0.0080002,0.0080002,0.0080002
204,3662.39,0.64489,0.39168,1.06788,0.87895,0.8182,0.87574,0.53808,1.47222,0.76554,1.99084,0.0079903,0.0079903,0.0079903
205,3680.28,0.66882,0.40439,1.09242,0.86118,0.82627,0.85245,0.52593,1.48726,0.78807,1.97829,0.0079804,0.0079804,0.0079804
206,3698.2,0.64323,0.3892,1.06407,0.84289,0.83483,0.85246,0.51549,1.52245,0.78893,2.04926,0.0079705,0.0079705,0.0079705
207,3716.08,0.64464,0.38683,1.0603,0.87323,0.81442,0.86296,0.52368,1.52204,0.77598,2.06794,0.0079606,0.0079606,0.0079606
208,3734,0.63458,0.38133,1.06346,0.85326,0.80458,0.82686,0.50131,1.51509,0.82318,2.05718,0.0079507,0.0079507,0.0079507
209,3751.87,0.64779,0.39396,1.06677,0.85181,0.81939,0.84442,0.51134,1.50287,0.83995,2.01911,0.0079408,0.0079408,0.0079408
210,3769.77,0.63415,0.38525,1.05665,0.83084,0.81071,0.84041,0.51527,1.48913,0.86546,2.00546,0.0079309,0.0079309,0.0079309
211,3787.64,0.63648,0.38448,1.07115,0.84433,0.83238,0.85652,0.52544,1.50265,0.83458,2.04464,0.007921,0.007921,0.007921
212,3805.55,0.64537,0.38434,1.06428,0.84946,0.79593,0.83713,0.50864,1.51703,0.89096,2.0403,0.0079111,0.0079111,0.0079111
213,3823.44,0.6378,0.38835,1.06394,0.83646,0.80679,0.83806,0.50667,1.50793,0.8686,2.0371,0.0079012,0.0079012,0.0079012
214,3841.34,0.6355,0.37856,1.05962,0.80802,0.81018,0.81335,0.48887,1.48773,0.95127,2.02651,0.0078913,0.0078913,0.0078913
215,3859.22,0.64025,0.38639,1.06348,0.85114,0.82364,0.85693,0.51029,1.50422,0.86977,2.04089,0.0078814,0.0078814,0.0078814
216,3877.1,0.63521,0.38401,1.06423,0.88445,0.82515,0.86875,0.5212,1.50167,0.81287,2.04431,0.0078715,0.0078715,0.0078715
217,3895.23,0.63032,0.38566,1.06218,0.87933,0.84892,0.88174,0.53607,1.48498,0.74139,2.01596,0.0078616,0.0078616,0.0078616
218,3913.12,0.63271,0.38625,1.06926,0.87137,0.81283,0.86535,0.51528,1.50419,0.80609,2.02026,0.0078517,0.0078517,0.0078517
219,3931,0.6404,0.38343,1.06976,0.86685,0.8291,0.87684,0.52241,1.52432,0.78936,2.02251,0.0078418,0.0078418,0.0078418
220,3948.93,0.62445,0.38074,1.05233,0.88703,0.84781,0.87254,0.52805,1.52171,0.7546,2.07162,0.0078319,0.0078319,0.0078319
221,3966.84,0.61809,0.37205,1.04663,0.86852,0.81882,0.84768,0.51057,1.53831,0.80779,2.1122,0.007822,0.007822,0.007822
222,3984.75,0.63085,0.37711,1.05347,0.86393,0.84532,0.86255,0.51295,1.51163,0.80685,2.05825,0.0078121,0.0078121,0.0078121
223,4002.65,0.61673,0.37703,1.0515,0.86287,0.83728,0.85858,0.51051,1.50289,0.82124,2.06766,0.0078022,0.0078022,0.0078022
224,4020.57,0.61455,0.37341,1.04651,0.86093,0.8196,0.84854,0.50622,1.50485,0.83234,2.05091,0.0077923,0.0077923,0.0077923
225,4038.46,0.62405,0.37844,1.04925,0.88015,0.82417,0.86193,0.51715,1.51118,0.77758,2.0501,0.0077824,0.0077824,0.0077824
226,4056.36,0.62932,0.38016,1.05609,0.87875,0.83373,0.87343,0.52508,1.50224,0.75308,2.04458,0.0077725,0.0077725,0.0077725
227,4074.23,0.62554,0.3811,1.05841,0.8419,0.83397,0.85354,0.50062,1.55353,0.80601,2.11266,0.0077626,0.0077626,0.0077626
228,4092.13,0.61463,0.37299,1.04588,0.85904,0.7947,0.83032,0.5065,1.51285,0.83777,2.05734,0.0077527,0.0077527,0.0077527
229,4110.01,0.61844,0.37471,1.05084,0.86509,0.80484,0.85746,0.51984,1.49905,0.78548,2.06147,0.0077428,0.0077428,0.0077428
230,4127.92,0.61354,0.37187,1.05002,0.84419,0.83156,0.85671,0.52438,1.50957,0.79683,2.03994,0.0077329,0.0077329,0.0077329
231,4146.08,0.61882,0.37647,1.05046,0.87476,0.81314,0.86186,0.5245,1.50209,0.75458,2.05615,0.007723,0.007723,0.007723
232,4164.04,0.60534,0.36685,1.04321,0.87047,0.82668,0.86505,0.52304,1.50257,0.81026,2.04765,0.0077131,0.0077131,0.0077131
233,4181.97,0.60335,0.3657,1.03554,0.85611,0.81977,0.84993,0.52217,1.50716,0.82495,2.05586,0.0077032,0.0077032,0.0077032
234,4199.85,0.61329,0.37153,1.05148,0.84608,0.82777,0.84487,0.50911,1.49681,0.86216,2.01615,0.0076933,0.0076933,0.0076933
235,4217.74,0.61191,0.37624,1.04882,0.83272,0.80772,0.83179,0.50347,1.52427,0.86328,2.05211,0.0076834,0.0076834,0.0076834
236,4235.62,0.60758,0.36829,1.04723,0.85884,0.83604,0.8648,0.53385,1.49475,0.75732,2.03822,0.0076735,0.0076735,0.0076735
237,4253.51,0.60259,0.36469,1.03338,0.83717,0.83174,0.85982,0.5105,1.50451,0.85888,2.06007,0.0076636,0.0076636,0.0076636
238,4271.4,0.61831,0.3761,1.04362,0.82607,0.80788,0.83884,0.51073,1.51729,0.89311,2.06676,0.0076537,0.0076537,0.0076537
239,4289.25,0.59412,0.36116,1.03984,0.84364,0.81235,0.84477,0.52728,1.4916,0.82179,2.0389,0.0076438,0.0076438,0.0076438
240,4307.15,0.60412,0.36556,1.03866,0.84068,0.82304,0.85167,0.51661,1.50373,0.80896,2.01941,0.0076339,0.0076339,0.0076339
241,4325.01,0.60736,0.37063,1.04426,0.83573,0.82069,0.85027,0.51154,1.51728,0.84453,2.03887,0.007624,0.007624,0.007624
242,4342.86,0.60717,0.36358,1.04923,0.82603,0.82836,0.86027,0.50996,1.50965,0.89189,2.06012,0.0076141,0.0076141,0.0076141
243,4361,0.61266,0.37285,1.04866,0.87166,0.82332,0.86131,0.51737,1.50521,0.7911,2.0362,0.0076042,0.0076042,0.0076042
244,4378.9,0.60808,0.36816,1.04052,0.8818,0.79659,0.85838,0.51482,1.49524,0.83546,2.01544,0.0075943,0.0075943,0.0075943
245,4396.78,0.61046,0.36678,1.0386,0.85691,0.81403,0.85923,0.52695,1.48671,0.86226,2.00192,0.0075844,0.0075844,0.0075844
246,4414.69,0.60678,0.362,1.0408,0.88356,0.80944,0.8672,0.52873,1.47926,0.82543,2.00508,0.0075745,0.0075745,0.0075745
247,4432.59,0.60081,0.36158,1.04516,0.84842,0.80575,0.85317,0.51446,1.52393,0.89065,2.07192,0.0075646,0.0075646,0.0075646
248,4450.48,0.59493,0.36117,1.03254,0.86146,0.79787,0.8436,0.52536,1.47605,0.921,2.04621,0.0075547,0.0075547,0.0075547
249,4468.4,0.59937,0.3577,1.04443,0.81188,0.79674,0.81325,0.48864,1.51292,0.94284,2.06594,0.0075448,0.0075448,0.0075448
250,4486.3,0.58946,0.35658,1.03221,0.85911,0.81982,0.85233,0.52432,1.4958,0.77866,2.0477,0.0075349,0.0075349,0.0075349
251,4504.16,0.60134,0.36207,1.03951,0.86025,0.79672,0.85266,0.51289,1.50078,0.82138,2.06329,0.007525,0.007525,0.007525
252,4522.05,0.59357,0.35805,1.04197,0.84633,0.82377,0.85404,0.52007,1.4767,0.85855,2.00132,0.0075151,0.0075151,0.0075151
253,4539.94,0.59967,0.36132,1.03876,0.85808,0.82872,0.86137,0.53264,1.46361,0.81898,1.97073,0.0075052,0.0075052,0.0075052
254,4557.84,0.58648,0.35746,1.03239,0.87856,0.8226,0.85886,0.53135,1.46496,0.78111,2.01171,0.0074953,0.0074953,0.0074953
255,4575.99,0.59152,0.36281,1.03585,0.8496,0.81295,0.85163,0.51388,1.5189,0.83164,2.09143,0.0074854,0.0074854,0.0074854
256,4593.89,0.57871,0.35151,1.02382,0.88207,0.81747,0.85773,0.52094,1.48507,0.82109,2.03897,0.0074755,0.0074755,0.0074755
257,4611.78,0.59735,0.35709,1.03967,0.8769,0.85963,0.87756,0.52391,1.48884,0.77983,2.06414,0.0074656,0.0074656,0.0074656
258,4629.67,0.59435,0.36041,1.03857,0.8622,0.83053,0.85961,0.51457,1.47924,0.81472,2.04237,0.0074557,0.0074557,0.0074557
259,4647.54,0.58559,0.35637,1.03795,0.82843,0.7983,0.83729,0.50413,1.49104,0.94106,2.05524,0.0074458,0.0074458,0.0074458
260,4665.44,0.59279,0.35705,1.03631,0.85226,0.84135,0.86523,0.5252,1.508,0.79636,2.07478,0.0074359,0.0074359,0.0074359
261,4683.32,0.58423,0.35801,1.02806,0.92042,0.83162,0.89275,0.53724,1.5017,0.6853,2.0747,0.007426,0.007426,0.007426
262,4701.25,0.58524,0.35204,1.03049,0.86104,0.83297,0.88121,0.52926,1.51263,0.7605,2.09867,0.0074161,0.0074161,0.0074161
263,4719.11,0.58368,0.35561,1.03558,0.88318,0.81461,0.8637,0.52425,1.48954,0.83169,2.08173,0.0074062,0.0074062,0.0074062
264,4737.02,0.59378,0.35848,1.03224,0.87029,0.79163,0.84801,0.52367,1.4755,0.85246,2.03329,0.0073963,0.0073963,0.0073963
265,4754.89,0.58461,0.35521,1.03735,0.8574,0.80145,0.85544,0.52182,1.48652,0.81903,2.04853,0.0073864,0.0073864,0.0073864
266,4772.85,0.57845,0.35347,1.03132,0.84371,0.82007,0.85876,0.52579,1.496,0.79067,2.03705,0.0073765,0.0073765,0.0073765
267,4790.73,0.58657,0.35596,1.03961,0.88748,0.84797,0.87774,0.53406,1.47209,0.74731,2.03614,0.0073666,0.0073666,0.0073666
268,4808.62,0.59126,0.35984,1.03946,0.88408,0.84617,0.87737,0.53196,1.49002,0.77538,2.05266,0.0073567,0.0073567,0.0073567
269,4826.49,0.58469,0.35603,1.03677,0.88436,0.84212,0.87871,0.53719,1.50004,0.76372,2.03812,0.0073468,0.0073468,0.0073468
270,4844.37,0.56856,0.34866,1.0176,0.89401,0.83717,0.87388,0.53684,1.48466,0.7452,2.01859,0.0073369,0.0073369,0.0073369
271,4862.26,0.57196,0.35153,1.02133,0.86857,0.8388,0.86581,0.52147,1.50938,0.81757,2.02635,0.007327,0.007327,0.007327
272,4880.17,0.5749,0.35666,1.02711,0.90136,0.84938,0.88793,0.53297,1.49452,0.72323,2.03694,0.0073171,0.0073171,0.0073171
273,4898.06,0.57914,0.35299,1.02832,0.87935,0.82773,0.85861,0.51247,1.5362,0.80599,2.10186,0.0073072,0.0073072,0.0073072
274,4915.98,0.58175,0.35852,1.03213,0.86557,0.80755,0.84392,0.51424,1.4878,0.82454,2.04993,0.0072973,0.0072973,0.0072973
275,4933.88,0.58371,0.3543,1.03747,0.8705,0.80309,0.83433,0.50489,1.49761,0.86919,2.07613,0.0072874,0.0072874,0.0072874
276,4951.79,0.57133,0.35017,1.02524,0.86498,0.79333,0.83877,0.49233,1.53778,0.88103,2.11727,0.0072775,0.0072775,0.0072775
277,4969.68,0.57885,0.35898,1.03219,0.80997,0.83185,0.83363,0.50598,1.49856,0.81449,2.05214,0.0072676,0.0072676,0.0072676
278,4987.84,0.57521,0.35169,1.01971,0.8584,0.81903,0.85518,0.51248,1.51595,0.78553,2.08468,0.0072577,0.0072577,0.0072577
279,5005.73,0.57288,0.34764,1.02017,0.87549,0.81358,0.84658,0.51329,1.50335,0.80842,2.06103,0.0072478,0.0072478,0.0072478
280,5023.63,0.57159,0.35133,1.02227,0.8327,0.82365,0.83579,0.51152,1.52361,0.83898,2.08181,0.0072379,0.0072379,0.0072379
281,5041.52,0.57506,0.34885,1.01902,0.85296,0.79431,0.82947,0.51563,1.50127,0.83826,2.05921,0.007228,0.007228,0.007228
282,5059.39,0.58208,0.3555,1.03543,0.86021,0.81136,0.84084,0.52325,1.48223,0.85126,2.02295,0.0072181,0.0072181,0.0072181
283,5077.25,0.57159,0.35303,1.02796,0.8197,0.81407,0.8292,0.51671,1.48082,0.87873,2.00545,0.0072082,0.0072082,0.0072082
284,5095.17,0.56665,0.34605,1.02451,0.86078,0.83176,0.84714,0.52067,1.4856,0.80518,2.01283,0.0071983,0.0071983,0.0071983
285,5113.07,0.57403,0.34538,1.01268,0.85873,0.83869,0.85549,0.51705,1.49733,0.81539,2.03595,0.0071884,0.0071884,0.0071884
286,5130.99,0.55042,0.33592,1.00632,0.85776,0.83754,0.86226,0.51883,1.49644,0.81344,2.05941,0.0071785,0.0071785,0.0071785
287,5148.9,0.56947,0.34527,1.02338,0.85638,0.81748,0.85655,0.52542,1.49241,0.84363,2.06513,0.0071686,0.0071686,0.0071686
288,5166.85,0.5598,0.33951,1.01793,0.8593,0.80553,0.84846,0.52441,1.45808,0.84205,2.01942,0.0071587,0.0071587,0.0071587
289,5184.78,0.57162,0.34733,1.01818,0.88939,0.82757,0.86698,0.54327,1.45323,0.78298,2.00103,0.0071488,0.0071488,0.0071488
290,5202.7,0.57645,0.34851,1.02234,0.84331,0.81896,0.85175,0.53,1.46356,0.85247,2.00699,0.0071389,0.0071389,0.0071389
291,5220.87,0.56868,0.3476,1.02467,0.85098,0.83054,0.85786,0.53093,1.46221,0.80952,2.02125,0.007129,0.007129,0.007129
292,5238.78,0.57258,0.34659,1.01882,0.87571,0.79937,0.85495,0.52987,1.47567,0.83109,2.01518,0.0071191,0.0071191,0.0071191
293,5256.66,0.56739,0.34055,1.01741,0.8714,0.84281,0.87811,0.5515,1.46337,0.76166,2.01154,0.0071092,0.0071092,0.0071092
294,5274.6,0.56781,0.34658,1.01537,0.87234,0.8563,0.87767,0.53049,1.48186,0.78705,2.04079,0.0070993,0.0070993,0.0070993
295,5292.48,0.55914,0.33808,1.01238,0.86164,0.85063,0.86207,0.52383,1.48597,0.7839,2.02241,0.0070894,0.0070894,0.0070894
296,5310.36,0.55848,0.3437,1.00799,0.83993,0.82898,0.85254,0.52014,1.48507,0.84581,2.04035,0.0070795,0.0070795,0.0070795
297,5328.25,0.5585,0.33844,1.00794,0.83364,0.79013,0.82248,0.50538,1.50593,0.87571,2.07054,0.0070696,0.0070696,0.0070696
298,5346.14,0.5508,0.33833,1.01089,0.8124,0.81119,0.82826,0.51305,1.49197,0.87232,2.04577,0.0070597,0.0070597,0.0070597
299,5363.99,0.56469,0.34586,1.0256,0.82192,0.82011,0.83932,0.51547,1.46931,0.82198,2.01313,0.0070498,0.0070498,0.0070498
300,5381.89,0.56261,0.34329,1.02328,0.85433,0.82551,0.85349,0.5231,1.47946,0.78196,2.05942,0.0070399,0.0070399,0.0070399
301,5399.75,0.56712,0.34652,1.02588,0.86907,0.82048,0.85487,0.52221,1.50154,0.76772,2.08503,0.00703,0.00703,0.00703
302,5417.66,0.5648,0.3417,1.02033,0.84729,0.84467,0.85754,0.53742,1.44772,0.73598,1.99181,0.0070201,0.0070201,0.0070201
303,5435.52,0.57901,0.34835,1.0312,0.84402,0.82865,0.84849,0.53942,1.44351,0.74726,1.98762,0.0070102,0.0070102,0.0070102
304,5453.7,0.54951,0.33793,1.00814,0.85258,0.83669,0.85959,0.53447,1.46759,0.81019,2.01029,0.0070003,0.0070003,0.0070003
305,5471.62,0.5574,0.33755,1.01647,0.86213,0.84331,0.85885,0.52695,1.48635,0.81237,2.01492,0.0069904,0.0069904,0.0069904
306,5489.53,0.54809,0.33434,1.01415,0.8476,0.83322,0.84995,0.5193,1.49947,0.79344,2.04878,0.0069805,0.0069805,0.0069805
307,5507.4,0.54902,0.33602,1.01008,0.8659,0.82953,0.8526,0.53245,1.48036,0.80097,2.03358,0.0069706,0.0069706,0.0069706
308,5525.31,0.55595,0.3379,1.00781,0.85448,0.81397,0.84986,0.52208,1.49371,0.84205,2.06559,0.0069607,0.0069607,0.0069607
309,5543.17,0.55814,0.3427,1.01825,0.85421,0.8339,0.85838,0.52359,1.48979,0.79567,2.06098,0.0069508,0.0069508,0.0069508
310,5561.08,0.55614,0.34,1.018,0.86331,0.84183,0.85668,0.51761,1.50026,0.82782,2.05366,0.0069409,0.0069409,0.0069409
311,5578.97,0.54784,0.33459,1.01096,0.84616,0.83239,0.84616,0.51393,1.51113,0.81813,2.07991,0.006931,0.006931,0.006931
312,5596.88,0.54006,0.32989,0.99923,0.86604,0.82429,0.85061,0.52382,1.49738,0.80529,2.06089,0.0069211,0.0069211,0.0069211
313,5614.75,0.54609,0.33362,1.00794,0.8634,0.81154,0.84344,0.51799,1.49354,0.82636,2.07859,0.0069112,0.0069112,0.0069112
314,5632.62,0.56147,0.33807,1.02221,0.83125,0.81587,0.81887,0.49719,1.49718,0.88024,2.09356,0.0069013,0.0069013,0.0069013
315,5650.5,0.55035,0.33665,1.01533,0.85934,0.82505,0.84951,0.51873,1.48634,0.80846,2.05722,0.0068914,0.0068914,0.0068914
316,5668.63,0.54061,0.32924,0.99865,0.84257,0.81808,0.83088,0.50102,1.49942,0.84218,2.09796,0.0068815,0.0068815,0.0068815
317,5686.6,0.54237,0.33216,1.00041,0.8471,0.82862,0.85607,0.51657,1.50222,0.80089,2.08988,0.0068716,0.0068716,0.0068716
318,5704.59,0.53806,0.33155,1.00271,0.84539,0.81365,0.84095,0.51319,1.49012,0.85216,2.06958,0.0068617,0.0068617,0.0068617
319,5722.51,0.54674,0.3374,1.01051,0.85109,0.80052,0.82233,0.50758,1.50885,0.8564,2.09725,0.0068518,0.0068518,0.0068518
320,5740.38,0.54588,0.33765,1.01032,0.85451,0.81648,0.8468,0.52501,1.49019,0.80829,2.07733,0.0068419,0.0068419,0.0068419
321,5758.22,0.5441,0.3313,1.00127,0.86173,0.82548,0.84682,0.52948,1.47613,0.8095,2.06783,0.006832,0.006832,0.006832
322,5776.1,0.54035,0.32845,1.00142,0.85167,0.83911,0.85937,0.53512,1.46697,0.78719,2.04061,0.0068221,0.0068221,0.0068221
323,5793.95,0.53426,0.32777,0.99665,0.87982,0.82325,0.85806,0.52855,1.48149,0.79387,2.06341,0.0068122,0.0068122,0.0068122
324,5811.82,0.54198,0.33274,1.01021,0.82338,0.82704,0.85409,0.52277,1.49442,0.85989,2.06658,0.0068023,0.0068023,0.0068023
325,5829.68,0.54623,0.33404,1.01126,0.84747,0.81646,0.83466,0.52034,1.48135,0.81151,2.07258,0.0067924,0.0067924,0.0067924
326,5847.61,0.54792,0.33499,1.0008,0.83541,0.81856,0.84122,0.51113,1.48706,0.90377,2.07375,0.0067825,0.0067825,0.0067825
327,5865.53,0.53133,0.32388,0.98987,0.82437,0.80496,0.82852,0.51346,1.48447,0.90387,2.0556,0.0067726,0.0067726,0.0067726
328,5883.48,0.53596,0.32836,0.99978,0.84386,0.82698,0.84184,0.5243,1.47458,0.85704,2.05071,0.0067627,0.0067627,0.0067627
329,5901.42,0.54264,0.33443,1.00304,0.85712,0.83433,0.86805,0.53281,1.47081,0.78167,2.07505,0.0067528,0.0067528,0.0067528
330,5919.61,0.5394,0.33221,1.01118,0.82543,0.83672,0.8508,0.52966,1.47471,0.84497,2.08176,0.0067429,0.0067429,0.0067429
331,5937.55,0.52993,0.32056,0.99778,0.84339,0.80212,0.84123,0.5255,1.48583,0.8756,2.06414,0.006733,0.006733,0.006733
332,5955.49,0.53403,0.32865,1.00137,0.84861,0.8068,0.8416,0.52414,1.48075,0.8333,2.06553,0.0067231,0.0067231,0.0067231
333,5973.43,0.53011,0.32536,0.99185,0.86524,0.79972,0.8487,0.54002,1.47679,0.77949,2.07265,0.0067132,0.0067132,0.0067132
334,5991.36,0.52752,0.32309,0.98969,0.86693,0.80901,0.8509,0.53724,1.47335,0.77146,2.06852,0.0067033,0.0067033,0.0067033
335,6009.3,0.53274,0.32351,1.00026,0.81735,0.83798,0.8493,0.52348,1.48066,0.82253,2.06188,0.0066934,0.0066934,0.0066934
336,6027.25,0.53098,0.32575,1.00048,0.86609,0.80816,0.84813,0.5254,1.46912,0.82036,2.05272,0.0066835,0.0066835,0.0066835
337,6045.19,0.52824,0.32405,0.99418,0.82595,0.81607,0.8381,0.52512,1.47121,0.86416,2.05103,0.0066736,0.0066736,0.0066736
338,6063.15,0.52257,0.32155,0.99311,0.84443,0.82329,0.84345,0.52691,1.49049,0.82752,2.09898,0.0066637,0.0066637,0.0066637
339,6081.01,0.52455,0.32036,0.99108,0.86762,0.80702,0.84084,0.52685,1.47466,0.79884,2.07054,0.0066538,0.0066538,0.0066538
340,6098.88,0.52496,0.3226,0.99419,0.8763,0.80928,0.84917,0.53322,1.48073,0.77229,2.07258,0.0066439,0.0066439,0.0066439
341,6116.73,0.52478,0.32601,0.9971,0.87043,0.82437,0.84792,0.5218,1.48339,0.76736,2.08675,0.006634,0.006634,0.006634
342,6134.58,0.53701,0.3262,0.99451,0.86366,0.83707,0.85907,0.5275,1.49891,0.7804,2.09661,0.0066241,0.0066241,0.0066241
343,6152.67,0.52476,0.32663,0.99785,0.8664,0.82434,0.85091,0.5236,1.48655,0.8101,2.08775,0.0066142,0.0066142,0.0066142
344,6170.52,0.5327,0.32266,1.00097,0.84041,0.82228,0.83432,0.52089,1.48061,0.82791,2.07085,0.0066043,0.0066043,0.0066043
345,6188.36,0.52445,0.31691,0.99308,0.87086,0.81007,0.85085,0.52551,1.47866,0.82985,2.05864,0.0065944,0.0065944,0.0065944
346,6206.2,0.52755,0.31879,0.99083,0.83772,0.83167,0.84666,0.53171,1.47372,0.79204,2.0629,0.0065845,0.0065845,0.0065845
347,6224.03,0.52212,0.32035,0.99742,0.86028,0.82282,0.85655,0.52646,1.51003,0.82171,2.12362,0.0065746,0.0065746,0.0065746
348,6241.91,0.52393,0.31928,0.99379,0.86896,0.81237,0.84439,0.52092,1.5059,0.82286,2.10299,0.0065647,0.0065647,0.0065647
349,6259.79,0.51492,0.31949,0.9901,0.85808,0.82235,0.84932,0.52113,1.51381,0.81519,2.08429,0.0065548,0.0065548,0.0065548
350,6277.67,0.52281,0.32399,0.99294,0.86523,0.80654,0.84399,0.51868,1.50334,0.7967,2.09047,0.0065449,0.0065449,0.0065449
351,6295.53,0.52408,0.323,0.99655,0.85478,0.83274,0.84162,0.51643,1.50608,0.79149,2.11313,0.006535,0.006535,0.006535
352,6313.45,0.51362,0.31919,0.98689,0.86412,0.83924,0.84764,0.52127,1.49734,0.80634,2.10151,0.0065251,0.0065251,0.0065251
353,6331.34,0.52754,0.32124,0.99531,0.87748,0.8398,0.8507,0.52749,1.49346,0.79985,2.07248,0.0065152,0.0065152,0.0065152
354,6349.26,0.54168,0.33212,1.00816,0.8528,0.8225,0.84438,0.5301,1.48215,0.81464,2.04477,0.0065053,0.0065053,0.0065053
355,6367.2,0.52187,0.32146,0.99725,0.86835,0.81817,0.85443,0.53642,1.48634,0.77871,2.05974,0.0064954,0.0064954,0.0064954
356,6385.12,0.52407,0.32255,1.00161,0.86336,0.81343,0.84694,0.52946,1.48573,0.7698,2.07884,0.0064855,0.0064855,0.0064855
357,6403.29,0.51895,0.31907,0.99176,0.87638,0.82298,0.85349,0.53396,1.46963,0.79319,2.05664,0.0064756,0.0064756,0.0064756
358,6421.21,0.5245,0.32121,0.99216,0.83578,0.8265,0.84042,0.53075,1.4742,0.79232,2.05122,0.0064657,0.0064657,0.0064657
359,6439.09,0.50792,0.31577,0.98457,0.84521,0.81864,0.8381,0.5225,1.48114,0.80563,2.06128,0.0064558,0.0064558,0.0064558
360,6457,0.51282,0.31506,0.98315,0.85627,0.7817,0.82623,0.51606,1.47596,0.86119,2.05572,0.0064459,0.0064459,0.0064459
361,6474.93,0.52244,0.32053,0.99887,0.81425,0.7951,0.81542,0.50932,1.47938,0.92372,2.04886,0.006436,0.006436,0.006436
362,6492.87,0.51086,0.31946,0.98633,0.85329,0.81592,0.83793,0.52058,1.48808,0.85287,2.06008,0.0064261,0.0064261,0.0064261
363,6510.8,0.50688,0.31311,0.9838,0.86602,0.81927,0.85178,0.51854,1.49158,0.85982,2.07296,0.0064162,0.0064162,0.0064162
364,6528.73,0.50194,0.31309,0.98316,0.86532,0.83252,0.84556,0.52274,1.49238,0.81859,2.0765,0.0064063,0.0064063,0.0064063
