epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,238.837,1.5124,1.85348,0.03128,0.45517,0.49372,0.44751,0.20323,2.02535,2.21142,0.04963,0.0091486,0.0091486,0.0091486
45,244.016,1.54017,1.78059,0.03137,0.46205,0.48182,0.4471,0.20792,2.11673,1.88721,0.05235,0.0091288,0.0091288,0.0091288
46,249.135,1.5265,1.79443,0.03148,0.4966,0.54144,0.48821,0.204,2.07981,2.02609,0.05285,0.009109,0.009109,0.009109
47,254.24,1.53414,1.78372,0.03106,0.54235,0.56754,0.53969,0.27369,1.70428,1.76927,0.0401,0.0090892,0.0090892,0.0090892
48,259.37,1.56461,1.79491,0.03246,0.39656,0.5307,0.44174,0.21192,2.0123,2.09354,0.04986,0.0090694,0.0090694,0.0090694
49,264.574,1.55342,1.75053,0.03186,0.50173,0.57739,0.51929,0.23893,1.98583,1.93447,0.04935,0.0090496,0.0090496,0.0090496
50,269.679,1.57085,1.73587,0.03231,0.41493,0.49038,0.41138,0.1679,2.01291,2.302,0.05009,0.0090298,0.0090298,0.0090298
51,274.798,1.56333,1.77944,0.03234,0.49744,0.66828,0.60335,0.29257,1.78351,1.76511,0.04229,0.00901,0.00901,0.00901
52,279.926,1.50037,1.70815,0.0308,0.49454,0.59724,0.54039,0.25133,1.95291,1.84943,0.04637,0.0089902,0.0089902,0.0089902
53,285.172,1.52549,1.71906,0.03063,0.55249,0.58109,0.53745,0.24162,1.95832,1.91509,0.0477,0.0089704,0.0089704,0.0089704
54,290.316,1.46775,1.68679,0.02911,0.50697,0.55308,0.51594,0.2498,1.92284,1.96527,0.04499,0.0089506,0.0089506,0.0089506
55,295.467,1.50097,1.68185,0.03032,0.56055,0.57277,0.54987,0.24122,2.01046,1.65011,0.04799,0.0089308,0.0089308,0.0089308
56,300.623,1.51808,1.72103,0.03034,0.464,0.56005,0.50726,0.25098,1.86856,1.80788,0.0433,0.008911,0.008911,0.008911
57,305.737,1.48777,1.68559,0.03066,0.46353,0.6158,0.54913,0.28241,1.92209,1.70082,0.04604,0.0088912,0.0088912,0.0088912
58,311.028,1.46906,1.65432,0.02953,0.49984,0.52604,0.46884,0.20342,2.30887,1.78524,0.05523,0.0088714,0.0088714,0.0088714
59,316.212,1.52013,1.73863,0.03112,0.44948,0.56819,0.49938,0.23622,2.06595,1.72449,0.05018,0.0088516,0.0088516,0.0088516
60,321.356,1.51668,1.77299,0.03127,0.4664,0.5725,0.52274,0.25607,1.98113,1.7483,0.04809,0.0088318,0.0088318,0.0088318
61,326.476,1.4918,1.6826,0.03073,0.4482,0.51854,0.44357,0.21663,1.88446,2.04949,0.04493,0.008812,0.008812,0.008812
62,331.733,1.50228,1.68756,0.03068,0.49771,0.55716,0.52858,0.2442,1.97707,1.77204,0.04637,0.0087922,0.0087922,0.0087922
63,336.85,1.49946,1.67248,0.03019,0.53591,0.60611,0.55488,0.27466,1.83572,1.6382,0.0421,0.0087724,0.0087724,0.0087724
64,341.999,1.40785,1.61619,0.02829,0.60845,0.5916,0.59748,0.32061,1.76217,1.57659,0.04149,0.0087526,0.0087526,0.0087526
65,347.139,1.43886,1.63081,0.02822,0.57537,0.57816,0.55497,0.25934,1.95105,1.73343,0.04824,0.0087328,0.0087328,0.0087328
66,352.276,1.46392,1.62637,0.02869,0.50431,0.57696,0.51851,0.24806,2.02223,1.77559,0.04956,0.008713,0.008713,0.008713
67,357.517,1.45124,1.55902,0.02849,0.54121,0.55162,0.50533,0.234,1.95695,2.15417,0.04658,0.0086932,0.0086932,0.0086932
68,362.689,1.42708,1.5983,0.02856,0.53274,0.68868,0.62633,0.28863,1.90895,1.67529,0.04592,0.0086734,0.0086734,0.0086734
69,367.831,1.43817,1.61929,0.02867,0.58306,0.599,0.6086,0.32616,1.8377,1.62784,0.04142,0.0086536,0.0086536,0.0086536
70,372.981,1.42418,1.59553,0.02904,0.56166,0.63171,0.62636,0.31293,1.81013,1.6681,0.04066,0.0086338,0.0086338,0.0086338
71,378.205,1.41654,1.6122,0.02821,0.43164,0.46088,0.43332,0.18694,2.07583,2.2693,0.04923,0.008614,0.008614,0.008614
72,383.345,1.45744,1.5887,0.02858,0.63953,0.66051,0.68914,0.37808,1.76523,1.43043,0.03969,0.0085942,0.0085942,0.0085942
73,388.497,1.41781,1.56915,0.02864,0.60247,0.654,0.68524,0.3831,1.689,1.4217,0.03709,0.0085744,0.0085744,0.0085744
74,393.692,1.40441,1.55096,0.02789,0.56512,0.63325,0.62757,0.31815,1.68034,1.68133,0.03943,0.0085546,0.0085546,0.0085546
75,398.799,1.46184,1.50792,0.02917,0.56092,0.61418,0.57239,0.26938,1.99313,1.62672,0.05044,0.0085348,0.0085348,0.0085348
76,404.014,1.44875,1.56864,0.02961,0.43205,0.5091,0.43991,0.21137,2.05915,2.49051,0.05092,0.008515,0.008515,0.008515
77,409.165,1.45398,1.56741,0.02944,0.49675,0.49895,0.4689,0.21191,1.94466,2.15809,0.04618,0.0084952,0.0084952,0.0084952
78,414.296,1.42795,1.57074,0.02832,0.51899,0.56898,0.53296,0.25537,1.90793,1.90504,0.04605,0.0084754,0.0084754,0.0084754
79,419.45,1.47167,1.50046,0.02894,0.48743,0.5711,0.51638,0.22073,2.18175,1.75879,0.05416,0.0084556,0.0084556,0.0084556
80,425.365,1.44382,1.51505,0.02829,0.50723,0.47419,0.46029,0.2144,2.13488,2.01635,0.05124,0.0084358,0.0084358,0.0084358
81,430.433,1.47192,1.48629,0.02915,0.61015,0.604,0.58615,0.28218,1.92349,1.43544,0.04477,0.008416,0.008416,0.008416
82,435.739,1.46458,1.51596,0.02833,0.65897,0.7015,0.68826,0.3605,1.70165,1.4053,0.03727,0.0083962,0.0083962,0.0083962
83,440.859,1.40558,1.55774,0.02817,0.68161,0.63937,0.67259,0.35609,1.75858,1.35781,0.03726,0.0083764,0.0083764,0.0083764
84,446.009,1.3827,1.54419,0.02694,0.57135,0.64103,0.63849,0.30099,1.95792,1.44542,0.04405,0.0083566,0.0083566,0.0083566
85,451.229,1.41386,1.54433,0.02793,0.61389,0.65965,0.65622,0.30546,1.92337,1.5482,0.04338,0.0083368,0.0083368,0.0083368
86,456.396,1.44409,1.55751,0.02865,0.5864,0.67947,0.63711,0.3421,1.68631,1.48757,0.03692,0.008317,0.008317,0.008317
87,461.492,1.47818,1.58455,0.02954,0.55191,0.6143,0.55846,0.25184,1.93963,1.66977,0.04679,0.0082972,0.0082972,0.0082972
88,466.634,1.40609,1.53738,0.02837,0.65766,0.62969,0.64046,0.35898,1.63491,1.48288,0.03646,0.0082774,0.0082774,0.0082774
89,471.741,1.38883,1.4483,0.02786,0.60483,0.67198,0.65364,0.30389,1.844,1.42988,0.0433,0.0082576,0.0082576,0.0082576
90,476.934,1.42504,1.47574,0.02768,0.65831,0.69099,0.68119,0.33827,1.81224,1.34893,0.03899,0.0082378,0.0082378,0.0082378
91,482.086,1.40068,1.4833,0.0279,0.66039,0.70585,0.71501,0.38473,1.69037,1.38122,0.03644,0.008218,0.008218,0.008218
92,487.233,1.41711,1.5061,0.02839,0.63419,0.68723,0.6582,0.3334,1.79608,1.46823,0.03942,0.0081982,0.0081982,0.0081982
93,492.302,1.42929,1.45861,0.02807,0.57111,0.53613,0.52807,0.2513,1.92074,2.15889,0.04325,0.0081784,0.0081784,0.0081784
94,497.499,1.42306,1.46371,0.02861,0.67375,0.6528,0.70608,0.33102,1.95633,1.413,0.04554,0.0081586,0.0081586,0.0081586
95,502.614,1.38595,1.45692,0.02769,0.64344,0.66582,0.67522,0.33687,1.7036,1.54364,0.03947,0.0081388,0.0081388,0.0081388
96,507.733,1.38257,1.48881,0.02825,0.60758,0.64987,0.62347,0.32189,1.64493,1.5648,0.03673,0.008119,0.008119,0.008119
97,512.853,1.36354,1.43347,0.02633,0.70437,0.65449,0.70609,0.4051,1.63935,1.25462,0.03532,0.0080992,0.0080992,0.0080992
98,518.055,1.37374,1.49305,0.0268,0.61521,0.61034,0.61615,0.25694,2.08129,1.55983,0.0472,0.0080794,0.0080794,0.0080794
99,523.126,1.37978,1.41699,0.0264,0.70715,0.7141,0.73287,0.37024,1.69722,1.36415,0.03559,0.0080596,0.0080596,0.0080596
100,528.799,1.40569,1.50741,0.02793,0.65162,0.71216,0.71224,0.39029,1.65097,1.37789,0.03435,0.0080398,0.0080398,0.0080398
101,534.07,1.41211,1.48369,0.02843,0.5093,0.5705,0.50412,0.25839,2.00465,1.76423,0.04995,0.00802,0.00802,0.00802
102,540.098,1.41026,1.4787,0.02829,0.63224,0.68982,0.69409,0.39074,1.78699,1.23538,0.03941,0.0080002,0.0080002,0.0080002
103,545.855,1.37451,1.45894,0.02728,0.74787,0.68629,0.74097,0.41217,1.64655,1.18214,0.03523,0.0079804,0.0079804,0.0079804
104,551.531,1.38546,1.48123,0.02677,0.68096,0.70366,0.71044,0.36174,1.76476,1.215,0.03862,0.0079606,0.0079606,0.0079606
105,557.127,1.43691,1.48553,0.02832,0.57174,0.57213,0.55019,0.26722,1.99367,1.5176,0.04433,0.0079408,0.0079408,0.0079408
106,562.983,1.39132,1.45321,0.0271,0.60531,0.66941,0.65022,0.34338,1.80703,1.31692,0.0394,0.007921,0.007921,0.007921
107,568.511,1.3816,1.40983,0.02673,0.63878,0.70865,0.70162,0.34708,1.85609,1.34635,0.04319,0.0079012,0.0079012,0.0079012
108,574.144,1.38346,1.39127,0.02686,0.70306,0.68631,0.73125,0.40067,1.67392,1.16383,0.03658,0.0078814,0.0078814,0.0078814
109,579.779,1.34835,1.40271,0.0264,0.64142,0.64219,0.66479,0.34929,1.79191,1.40147,0.0413,0.0078616,0.0078616,0.0078616
110,585.614,1.34963,1.41352,0.02626,0.68088,0.67012,0.68888,0.37353,1.70282,1.29562,0.03614,0.0078418,0.0078418,0.0078418
111,591.224,1.37627,1.36446,0.02671,0.68457,0.71855,0.73592,0.37035,1.78596,1.30145,0.04091,0.007822,0.007822,0.007822
112,596.841,1.43768,1.42362,0.02731,0.67672,0.60596,0.62893,0.29058,2.05338,1.43169,0.04557,0.0078022,0.0078022,0.0078022
113,602.516,1.40813,1.41832,0.02822,0.51656,0.56405,0.51877,0.22128,2.10526,1.70828,0.04727,0.0077824,0.0077824,0.0077824
114,608.173,1.32468,1.4142,0.02606,0.71984,0.72525,0.75853,0.38705,1.62382,1.38459,0.03532,0.0077626,0.0077626,0.0077626
115,614.007,1.34173,1.39556,0.02605,0.71177,0.76905,0.75959,0.41591,1.64174,1.17443,0.03537,0.0077428,0.0077428,0.0077428
116,619.759,1.33922,1.40723,0.02649,0.56032,0.57366,0.54698,0.24508,2.06914,1.88171,0.04702,0.007723,0.007723,0.007723
117,625.35,1.35237,1.4011,0.02675,0.66832,0.63616,0.65119,0.3331,1.88547,1.47324,0.04188,0.0077032,0.0077032,0.0077032
118,630.869,1.37741,1.354,0.027,0.68363,0.66236,0.67047,0.28797,1.93458,1.34757,0.0457,0.0076834,0.0076834,0.0076834
119,636.703,1.34228,1.3455,0.02639,0.72032,0.71819,0.77815,0.42209,1.71297,1.03928,0.03681,0.0076636,0.0076636,0.0076636
120,642.282,1.35099,1.40687,0.02659,0.68839,0.72575,0.75122,0.40631,1.66643,1.22651,0.03666,0.0076438,0.0076438,0.0076438
121,647.949,1.36119,1.4195,0.02701,0.694,0.64881,0.69681,0.4043,1.55781,1.30361,0.03388,0.007624,0.007624,0.007624
122,653.571,1.38196,1.39935,0.02731,0.79563,0.71675,0.79386,0.43105,1.56527,1.2793,0.03299,0.0076042,0.0076042,0.0076042
123,659.295,1.37184,1.37728,0.027,0.71779,0.76979,0.79762,0.43866,1.47117,1.27542,0.03093,0.0075844,0.0075844,0.0075844
124,665.119,1.35682,1.38952,0.02631,0.66763,0.70769,0.73648,0.38024,1.74272,1.24888,0.03884,0.0075646,0.0075646,0.0075646
125,670.741,1.31138,1.3312,0.02546,0.6894,0.70931,0.72039,0.3757,1.72847,1.36181,0.03956,0.0075448,0.0075448,0.0075448
126,676.376,1.32779,1.36003,0.02552,0.6777,0.79193,0.77138,0.42571,1.67074,1.06336,0.03571,0.007525,0.007525,0.007525
127,681.945,1.29981,1.29591,0.02504,0.78811,0.77048,0.80684,0.42871,1.62419,1.09673,0.03363,0.0075052,0.0075052,0.0075052
128,687.63,1.36997,1.3486,0.02669,0.73833,0.75125,0.78091,0.42058,1.6154,1.08718,0.0339,0.0074854,0.0074854,0.0074854
129,693.25,1.40774,1.38178,0.02756,0.69343,0.71958,0.71819,0.39467,1.68483,1.19205,0.03623,0.0074656,0.0074656,0.0074656
130,698.907,1.37238,1.38681,0.02672,0.70595,0.74033,0.75213,0.39906,1.76985,1.16841,0.0391,0.0074458,0.0074458,0.0074458
131,704.496,1.36173,1.36199,0.02648,0.5844,0.61267,0.59223,0.31255,1.92476,1.66339,0.04299,0.007426,0.007426,0.007426
132,710.171,1.33146,1.35238,0.02567,0.70582,0.67569,0.70691,0.39001,1.7036,1.39075,0.03554,0.0074062,0.0074062,0.0074062
133,715.823,1.31097,1.37733,0.02562,0.69909,0.69052,0.72178,0.36529,1.70625,1.33829,0.03928,0.0073864,0.0073864,0.0073864
134,721.44,1.34106,1.34067,0.02608,0.69793,0.70047,0.73354,0.40153,1.5311,1.26087,0.03187,0.0073666,0.0073666,0.0073666
135,726.997,1.35169,1.31596,0.02634,0.62283,0.64921,0.66274,0.32522,1.8383,1.45252,0.0381,0.0073468,0.0073468,0.0073468
136,732.577,1.37055,1.34848,0.0268,0.62442,0.71067,0.72139,0.36706,1.84356,1.27678,0.04173,0.007327,0.007327,0.007327
137,738.611,1.32739,1.29625,0.02436,0.75401,0.7684,0.79603,0.45343,1.64854,1.11997,0.03355,0.0073072,0.0073072,0.0073072
138,744.36,1.31092,1.33834,0.02588,0.68858,0.65339,0.68858,0.34847,1.87097,1.29951,0.04083,0.0072874,0.0072874,0.0072874
139,749.929,1.30016,1.30831,0.02528,0.69138,0.72366,0.71308,0.357,1.81526,1.28255,0.04148,0.0072676,0.0072676,0.0072676
140,755.602,1.3053,1.30609,0.02488,0.72106,0.76503,0.79089,0.44662,1.49361,1.20356,0.03245,0.0072478,0.0072478,0.0072478
141,761.194,1.30495,1.32171,0.02547,0.72944,0.67367,0.69769,0.39868,1.51858,1.35278,0.0318,0.007228,0.007228,0.007228
142,766.886,1.33266,1.32103,0.02598,0.77686,0.66737,0.72223,0.37469,1.71919,1.28266,0.03927,0.0072082,0.0072082,0.0072082
143,772.408,1.30363,1.31529,0.02489,0.70951,0.7796,0.76639,0.42646,1.57194,1.21187,0.03447,0.0071884,0.0071884,0.0071884
144,777.906,1.31075,1.34035,0.02537,0.71952,0.76356,0.7845,0.44212,1.64494,1.05073,0.03673,0.0071686,0.0071686,0.0071686
145,783.67,1.31905,1.33884,0.02548,0.68824,0.69691,0.69872,0.3569,1.80426,1.21703,0.04011,0.0071488,0.0071488,0.0071488
146,789.343,1.34258,1.33369,0.02518,0.63042,0.70016,0.6703,0.36779,1.72094,1.35823,0.03789,0.007129,0.007129,0.007129
147,794.929,1.30477,1.29707,0.02498,0.80237,0.73995,0.80053,0.45698,1.59183,1.06823,0.03285,0.0071092,0.0071092,0.0071092
148,800.555,1.33539,1.26925,0.02548,0.69705,0.75397,0.75326,0.41341,1.68287,1.15252,0.03537,0.0070894,0.0070894,0.0070894
149,806.177,1.30859,1.28138,0.0244,0.71664,0.74036,0.77095,0.45337,1.57814,1.02042,0.0321,0.0070696,0.0070696,0.0070696
150,811.83,1.31653,1.31884,0.02544,0.75371,0.74233,0.78114,0.44771,1.64175,0.99466,0.03399,0.0070498,0.0070498,0.0070498
151,817.622,1.30636,1.35128,0.02582,0.68693,0.75792,0.76024,0.44499,1.59145,1.15164,0.03283,0.00703,0.00703,0.00703
152,823.195,1.30129,1.30375,0.02527,0.68446,0.6955,0.73522,0.41783,1.60744,1.357,0.03466,0.0070102,0.0070102,0.0070102
153,828.751,1.31933,1.26578,0.02585,0.7621,0.75892,0.79776,0.42657,1.74652,1.06137,0.03737,0.0069904,0.0069904,0.0069904
154,834.399,1.30457,1.29557,0.02575,0.66688,0.73943,0.74632,0.39052,1.69519,1.13533,0.03803,0.0069706,0.0069706,0.0069706
155,840.004,1.28385,1.31112,0.02496,0.8006,0.73352,0.77926,0.44925,1.5342,1.32034,0.03345,0.0069508,0.0069508,0.0069508
156,845.727,1.27338,1.27183,0.02399,0.72654,0.79815,0.79961,0.44099,1.53004,1.22706,0.03379,0.006931,0.006931,0.006931
157,851.352,1.28547,1.25899,0.02415,0.70669,0.76995,0.80497,0.44939,1.64806,1.01511,0.03536,0.0069112,0.0069112,0.0069112
158,856.9,1.32265,1.28933,0.02583,0.7489,0.76978,0.79881,0.45135,1.57335,1.00015,0.03203,0.0068914,0.0068914,0.0068914
159,862.424,1.30746,1.27304,0.02482,0.69675,0.68543,0.71369,0.39987,1.72821,1.15187,0.03621,0.0068716,0.0068716,0.0068716
160,868.047,1.32775,1.23478,0.0257,0.71729,0.81091,0.80671,0.46297,1.59037,1.00306,0.03201,0.0068518,0.0068518,0.0068518
161,873.706,1.33154,1.28197,0.02615,0.77869,0.74802,0.78787,0.4348,1.68481,1.11924,0.03551,0.006832,0.006832,0.006832
162,879.306,1.3549,1.29521,0.02588,0.73917,0.65541,0.70551,0.36756,1.79493,1.24695,0.03888,0.0068122,0.0068122,0.0068122
163,884.892,1.34737,1.2923,0.02577,0.76583,0.72119,0.79167,0.40932,1.63531,1.27847,0.03738,0.0067924,0.0067924,0.0067924
164,890.521,1.31178,1.28622,0.0258,0.70404,0.79497,0.77648,0.43741,1.68275,1.0176,0.03649,0.0067726,0.0067726,0.0067726
165,896.165,1.29987,1.26187,0.025,0.74243,0.76544,0.80911,0.47244,1.53971,0.95154,0.03198,0.0067528,0.0067528,0.0067528
166,901.757,1.29836,1.2499,0.02444,0.8098,0.76855,0.82291,0.46645,1.61609,1.00226,0.03257,0.006733,0.006733,0.006733
167,907.313,1.2791,1.23157,0.02473,0.77632,0.77992,0.81985,0.47116,1.58121,0.95821,0.03349,0.0067132,0.0067132,0.0067132
168,912.982,1.33092,1.24121,0.02594,0.77553,0.66878,0.73629,0.37671,1.73726,1.11819,0.03907,0.0066934,0.0066934,0.0066934
169,918.578,1.30738,1.27151,0.02488,0.75909,0.71949,0.77433,0.43677,1.59984,1.06946,0.03524,0.0066736,0.0066736,0.0066736
170,924.109,1.26176,1.25157,0.02416,0.75155,0.77878,0.80836,0.47278,1.60799,0.91746,0.03359,0.0066538,0.0066538,0.0066538
171,929.721,1.28425,1.2186,0.02491,0.7591,0.80002,0.83626,0.50664,1.48915,1.04336,0.03107,0.006634,0.006634,0.006634
172,935.363,1.29269,1.20658,0.02449,0.74735,0.74596,0.74748,0.41528,1.57059,1.36036,0.03264,0.0066142,0.0066142,0.0066142
173,940.924,1.31815,1.25047,0.02523,0.76153,0.67524,0.73694,0.36725,1.76897,1.1589,0.04041,0.0065944,0.0065944,0.0065944
174,946.575,1.27864,1.27017,0.02427,0.73855,0.73599,0.76939,0.43001,1.68539,1.10129,0.03567,0.0065746,0.0065746,0.0065746
175,952.067,1.27761,1.22566,0.0244,0.68027,0.64457,0.67366,0.35353,1.78756,1.49349,0.03946,0.0065548,0.0065548,0.0065548
176,957.587,1.26545,1.19052,0.02418,0.65733,0.73232,0.70251,0.39378,1.73301,1.1559,0.03762,0.006535,0.006535,0.006535
177,963.25,1.28524,1.18113,0.02438,0.75074,0.6511,0.6937,0.37986,1.76698,1.40396,0.03811,0.0065152,0.0065152,0.0065152
178,968.915,1.34614,1.25183,0.02633,0.79951,0.76103,0.81423,0.4678,1.59273,0.97859,0.03274,0.0064954,0.0064954,0.0064954
179,974.399,1.29257,1.22292,0.02397,0.74372,0.73144,0.77959,0.42269,1.67783,1.03659,0.03566,0.0064756,0.0064756,0.0064756
180,979.907,1.26002,1.22014,0.02395,0.7518,0.71755,0.75801,0.42803,1.60392,1.12104,0.03335,0.0064558,0.0064558,0.0064558
181,985.54,1.30743,1.21657,0.02604,0.81946,0.75919,0.8441,0.49067,1.52856,0.99885,0.03058,0.006436,0.006436,0.006436
182,991.24,1.2826,1.17389,0.02435,0.84585,0.79457,0.86559,0.48118,1.59931,0.91276,0.03329,0.0064162,0.0064162,0.0064162
183,996.81,1.22287,1.17445,0.02299,0.75761,0.77356,0.80072,0.43811,1.59349,1.02701,0.03348,0.0063964,0.0063964,0.0063964
184,1002.42,1.25371,1.1725,0.0237,0.79154,0.77624,0.83405,0.48962,1.59561,0.93847,0.03269,0.0063766,0.0063766,0.0063766
185,1007.98,1.24142,1.14938,0.02377,0.71085,0.68636,0.70284,0.39178,1.8302,1.24895,0.04075,0.0063568,0.0063568,0.0063568
186,1013.57,1.26021,1.17961,0.02386,0.78257,0.74448,0.77752,0.44507,1.703,1.02091,0.03693,0.006337,0.006337,0.006337
187,1019.29,1.23108,1.22753,0.02268,0.79305,0.76172,0.81222,0.47961,1.59567,0.97264,0.03301,0.0063172,0.0063172,0.0063172
188,1025.01,1.23387,1.21603,0.02371,0.73141,0.72526,0.76387,0.43552,1.63283,1.092,0.03422,0.0062974,0.0062974,0.0062974
